unit price ,best price ,date,transaction ID,quantity,store name,total,subcategory,discount,item ID,category,brand,customer ID,payment types,gender,location
2.48,2.48,1/4/2025,WOOL-1384747,4,Metro,9.92,Avocado,2.48,120080,Fruit & Veg,Hass,WOOL-2D7D84DE80,Credit card,Female,Brisbane
8.3,6.08,12/4/2025,WOOL-C816884,5,Metro,30.4,Strawberries,8.3,144612,Fruit & Veg,Strawberries,WOOL-D0843D9F7C,Credit card,Female,Adelaide
0.62,0.62,17/4/2025,WOOL-F389175,1,Woolworths,0.62,Onion,0.62,144339,Fruit & Veg,Onion,WOOL-CBC91E3A0C,Credit card,Female,Canberra
1.26,0.85,26/4/2025,WOOL-3967878,5,Woolworths,4.25,Cleaning Tablets,1.26,173887,Cleaning & Maintenance,Restor,WOOL-75730D5242,EFTPOS,Male,Sydney
1.91,1.37,28/4/2025,WOOL-7106619,2,Metro,2.74,Avocado,1.91,120086,Fruit & Veg,Hass,WOOL-CF8DF347E6,Gift card,Female,Perth
9.45,7,15/4/2025,WOOL-F801499,6,Metro,42,Light Globes,9.45,197769,Cleaning & Maintenance,Mirabella,WOOL-D12DC5A1AB,Credit card,Male,Hobart
0.84,0.47,23/4/2025,WOOL-A340244,3,Woolworths,1.41,Apples,0.84,105928,Fruit & Veg,Fresh,WOOL-9E52C90072,Store card,Female,Sydney
2.19,1.6,13/4/2025,WOOL-9909679,2,Woolworths,3.2,Cucumber,2.19,137138,Fruit & Veg,Lebanese,WOOL-19A37CD2CB,Gift card,Female,Canberra
2.13,1.61,22/4/2025,WOOL-3784931,9,Woolworths,14.49,Avocado,2.13,120089,Fruit & Veg,Hass,WOOL-F830FF456A,Credit card,Female,Canberra
0.6,0.23,5/4/2025,WOOL-A255710,5,Metro,1.15,Tomatoes,0.6,134037,Fruit & Veg,Fresh,WOOL-79BD17A8D5,Store card,Male,Sydney
0.61,0.25,11/4/2025,WOOL-0792051,10,Woolworths,2.5,Onion,0.61,144336,Fruit & Veg,Onion,WOOL-C5DE442AA9,Store card,Female,Canberra
0.88,0.52,19/4/2025,WOOL-2330426,2,Woolworths,1.04,Potatoes,0.88,208897,Fruit & Veg,Potato,WOOL-00F32BA889,Store card,Male,Hobart
0.62,0.28,1/4/2025,WOOL-C282992,4,Metro,1.12,Tomatoes,0.62,134039,Fruit & Veg,Fresh,WOOL-C46089DEBF,Gift card,Male,Adelaide
0.78,0.29,21/4/2025,WOOL-C793211,4,Woolworths,1.16,Bananas,0.78,133218,Fruit & Veg,Cavendish,WOOL-1CA6D1E62C,EFTPOS,Female,Melbourne
8.6,7.16,25/4/2025,WOOL-1633429,4,Woolworths,28.64,Strawberries,8.6,144610,Fruit & Veg,Strawberries,WOOL-4FE4B36ECD,Credit card,Female,Brisbane
0.6,0.33,12/4/2025,WOOL-9796223,1,Metro,0.33,Tomatoes,0.6,134043,Fruit & Veg,Fresh,WOOL-EFDB9944C4,EFTPOS,Female,Perth
18.51,16.51,13/4/2025,WOOL-C340374,2,Woolworths,33.02,Padlocks,18.51,747031,Cleaning & Maintenance,Master,WOOL-BD1B6B5818,Credit card,Female,Adelaide
8.14,5.94,26/4/2025,WOOL-F788758,8,Woolworths,47.52,Light Globes,8.14,197773,Cleaning & Maintenance,Mirabella,WOOL-118F3740B5,Credit card,Male,Canberra
0.6,0.1,23/4/2025,WOOL-B504872,3,Woolworths,0.3,Onion,0.6,144334,Fruit & Veg,Onion,WOOL-EBDE7ADAC6,Gift card,Male,Adelaide
11.67,10.88,8/4/2025,WOOL-2429075,9,Metro,97.92,Insect Repellent,11.67,900327,Cleaning & Maintenance,Aerogard,WOOL-AACE73092A,EFTPOS,Female,Hobart
0.62,0.62,9/4/2025,WOOL-8929165,2,Metro,1.24,Onion,0.62,144334,Fruit & Veg,Onion,WOOL-39E080EF4C,EFTPOS,Female,Darwin
0.87,0.59,20/4/2025,WOOL-F147220,10,Woolworths,5.9,Apples,0.87,105929,Fruit & Veg,Fresh,WOOL-F8A3BD7145,Credit card,Female,Adelaide
8.91,6.4,17/4/2025,WOOL-B433888,4,Woolworths,25.6,Strawberries,8.91,144608,Fruit & Veg,Strawberries,WOOL-2A935F19EE,Credit card,Female,Adelaide
2.42,1.75,4/4/2025,WOOL-8696301,5,Woolworths,8.75,Avocado,2.42,120082,Fruit & Veg,Hass,WOOL-1CD1325FA9,Credit card,Female,Hobart
9.32,7.87,8/4/2025,WOOL-2938108,2,Metro,15.74,Light Globes,9.32,197768,Cleaning & Maintenance,Mirabella,WOOL-D8A01F58F6,Gift card,Female,Melbourne
9.2,9.2,27/4/2025,WOOL-5756627,8,Metro,73.6,Light Globes,9.2,197773,Cleaning & Maintenance,Mirabella,WOOL-8F3F1E541F,Cash,Male,Brisbane
0.36,0.1,20/4/2025,WOOL-2486177,3,Metro,0.3,Mandarin,0.36,829114,Fruit & Veg,Mandarin,WOOL-AB3E34C942,EFTPOS,Male,Perth
10.02,7.66,30/4/2025,WOOL-2548915,4,Woolworths,30.64,Strawberries,10.02,144607,Fruit & Veg,Strawberries,WOOL-818C8B4188,Credit card,Female,Brisbane
0.6,0.21,23/4/2025,WOOL-8175519,1,Metro,0.21,Onion,0.6,144331,Fruit & Veg,Onion,WOOL-90362CF679,Gift card,Female,Brisbane
0.44,0.44,28/4/2025,WOOL-2693731,4,Woolworths,1.76,Mandarin,0.44,829110,Fruit & Veg,Mandarin,WOOL-03563F8F2A,Gift card,Female,Melbourne
9.28,6.86,6/4/2025,WOOL-A445975,7,Metro,48.02,Strawberries,9.28,144615,Fruit & Veg,Strawberries,WOOL-34CA3E0373,Cash,Male,Brisbane
0.54,0.1,23/4/2025,WOOL-D384813,1,Woolworths,0.1,Laundry Capsules,0.54,898844,Cleaning & Maintenance,Mnml,WOOL-08D6FBA85E,Store card,Male,Adelaide
0.73,0.44,1/4/2025,WOOL-0697243,5,Woolworths,2.2,Apples,0.73,105922,Fruit & Veg,Fresh,WOOL-0D744511CA,EFTPOS,Male,Melbourne
0.43,0.1,20/4/2025,WOOL-2704223,1,Metro,0.1,Mandarin,0.43,829113,Fruit & Veg,Mandarin,WOOL-B43302214D,Store card,Female,Canberra
0.89,0.5,13/4/2025,WOOL-C721202,8,Woolworths,4,Bananas,0.89,133218,Fruit & Veg,Cavendish,WOOL-FC93FB8932,Credit card,Female,Canberra
1.28,0.86,10/4/2025,WOOL-6719639,10,Woolworths,8.6,Broccoli,1.28,134691,Fruit & Veg,Fresh,WOOL-B98C0791B9,Store card,Female,Darwin
9.88,8.79,26/4/2025,WOOL-A572760,2,Woolworths,17.58,Light Globes,9.88,197768,Cleaning & Maintenance,Mirabella,WOOL-FE2C719F7B,Store card,Female,Sydney
1.25,0.86,26/4/2025,WOOL-F475130,1,Metro,0.86,Cleaning Tablets,1.25,173885,Cleaning & Maintenance,Restor,WOOL-AE8806DBCC,Store card,Male,Sydney
9.19,9.19,1/4/2025,WOOL-5163122,4,Metro,36.76,Light Globes,9.19,197771,Cleaning & Maintenance,Mirabella,WOOL-CAF65CDDA4,EFTPOS,Female,Melbourne
8.9,8.9,18/4/2025,WOOL-F942455,1,Woolworths,8.9,Light Globes,8.9,197769,Cleaning & Maintenance,Mirabella,WOOL-5B18801585,Store card,Male,Canberra
1.86,1.32,10/4/2025,WOOL-0950608,3,Woolworths,3.96,Cucumber,1.86,137140,Fruit & Veg,Lebanese,WOOL-42AFE6922C,Store card,Female,Perth
0.87,0.6,12/4/2025,WOOL-4119042,2,Metro,1.2,Potatoes,0.87,208905,Fruit & Veg,Potato,WOOL-B32DA2FA12,Credit card,Male,Adelaide
1.33,0.88,25/4/2025,WOOL-8276923,3,Metro,2.64,Broccoli,1.33,134688,Fruit & Veg,Fresh,WOOL-F152239ACF,Gift card,Male,Darwin
10.74,9.75,8/4/2025,WOOL-D265985,1,Woolworths,9.75,Light Globes,10.74,197766,Cleaning & Maintenance,Mirabella,WOOL-8A1A87F635,Store card,Male,Brisbane
2.34,1.77,28/4/2025,WOOL-0174575,1,Metro,1.77,Avocado,2.34,120087,Fruit & Veg,Hass,WOOL-1B77060B79,Store card,Female,Sydney
0.9,0.57,5/4/2025,WOOL-F200761,1,Woolworths,0.57,Potatoes,0.9,208905,Fruit & Veg,Potato,WOOL-74745A2051,Credit card,Male,Perth
0.62,0.36,20/4/2025,WOOL-4864374,4,Woolworths,1.44,Tomatoes,0.62,134042,Fruit & Veg,Fresh,WOOL-07BA614A42,Cash,Male,Perth
1.44,0.96,20/4/2025,WOOL-2256941,4,Metro,3.84,Broccoli,1.44,134690,Fruit & Veg,Fresh,WOOL-AE02F05E31,EFTPOS,Male,Melbourne
2.25,1.68,7/4/2025,WOOL-9176851,2,Woolworths,3.36,Avocado,2.25,120088,Fruit & Veg,Hass,WOOL-60CD72AED0,Store card,Female,Adelaide
0.67,0.46,9/4/2025,WOOL-6699338,4,Metro,1.84,Onion,0.67,144332,Fruit & Veg,Onion,WOOL-29E71470EF,Cash,Male,Brisbane
0.57,0.25,25/4/2025,WOOL-7888421,7,Woolworths,1.75,Tomatoes,0.57,134039,Fruit & Veg,Fresh,WOOL-C6632E0E7A,Cash,Female,Canberra
2.16,1.53,23/4/2025,WOOL-D750436,2,Woolworths,3.06,Cucumber,2.16,137131,Fruit & Veg,Lebanese,WOOL-B81989E20F,Store card,Male,Sydney
2.32,1.76,9/4/2025,WOOL-C585236,6,Metro,10.56,Cucumber,2.32,137136,Fruit & Veg,Lebanese,WOOL-DBDF5C9EA2,Credit card,Female,Perth
0.42,0.42,15/4/2025,WOOL-E525704,4,Metro,1.68,Mandarin,0.42,829111,Fruit & Veg,Mandarin,WOOL-9E6C69CF8F,Cash,Female,Perth
11.24,11.24,2/4/2025,WOOL-1693907,1,Woolworths,11.24,Insect Repellent,11.24,900334,Cleaning & Maintenance,Aerogard,WOOL-1BFDE1269D,Cash,Female,Canberra
0.77,0.47,6/4/2025,WOOL-F326093,2,Metro,0.94,Bananas,0.77,133213,Fruit & Veg,Cavendish,WOOL-A2E199D174,Credit card,Female,Melbourne
1.24,0.77,14/4/2025,WOOL-2272987,3,Metro,2.31,Cleaning Tablets,1.24,173883,Cleaning & Maintenance,Restor,WOOL-9FA7B7B479,EFTPOS,Male,Adelaide
0.84,0.45,3/4/2025,WOOL-D614378,5,Woolworths,2.25,Bananas,0.84,133220,Fruit & Veg,Cavendish,WOOL-7CADF1C16F,EFTPOS,Male,Adelaide
0.77,0.29,26/4/2025,WOOL-F342561,2,Woolworths,0.58,Bananas,0.77,133213,Fruit & Veg,Cavendish,WOOL-D61899CA12,Credit card,Female,Hobart
0.65,0.41,21/4/2025,WOOL-2936648,10,Metro,4.1,Laundry Capsules,0.65,898834,Cleaning & Maintenance,Mnml,WOOL-33CEBFEF44,Credit card,Male,Brisbane
2.07,1.5,28/4/2025,WOOL-5238256,4,Metro,6,Avocado,2.07,120088,Fruit & Veg,Hass,WOOL-47DBC36E1D,EFTPOS,Male,Melbourne
0.65,0.31,20/4/2025,WOOL-E783707,2,Metro,0.62,Onion,0.65,144331,Fruit & Veg,Onion,WOOL-5E0D938973,Cash,Female,Canberra
0.77,0.4,28/4/2025,WOOL-C807736,1,Metro,0.4,Apples,0.77,105922,Fruit & Veg,Fresh,WOOL-0A6AB5E18D,Credit card,Male,Brisbane
2.08,1.52,16/4/2025,WOOL-0582745,1,Metro,1.52,Avocado,2.08,120087,Fruit & Veg,Hass,WOOL-67A108EEF0,Cash,Male,Adelaide
0.46,0.11,18/4/2025,WOOL-A829235,3,Metro,0.33,Mandarin,0.46,829114,Fruit & Veg,Mandarin,WOOL-2E3DE5E241,Gift card,Female,Brisbane
1.41,0.93,30/4/2025,WOOL-F780261,3,Woolworths,2.79,Broccoli,1.41,134684,Fruit & Veg,Fresh,WOOL-DF9A15DCA8,Gift card,Male,Perth
0.88,0.48,19/4/2025,WOOL-D469535,5,Metro,2.4,Apples,0.88,105929,Fruit & Veg,Fresh,WOOL-0786B3934D,EFTPOS,Female,Melbourne
0.98,0.48,1/4/2025,WOOL-7981495,5,Woolworths,2.4,Apples,0.98,105926,Fruit & Veg,Fresh,WOOL-2437F755EA,EFTPOS,Male,Brisbane
0.62,0.38,21/4/2025,WOOL-6761614,2,Woolworths,0.76,Tomatoes,0.62,134035,Fruit & Veg,Fresh,WOOL-65019D8717,EFTPOS,Male,Adelaide
8.9,7.93,27/4/2025,WOOL-9312876,4,Metro,31.72,Strawberries,8.9,144608,Fruit & Veg,Strawberries,WOOL-B191876E66,Cash,Female,Darwin
1.43,0.97,24/4/2025,WOOL-3731890,1,Woolworths,0.97,Broccoli,1.43,134683,Fruit & Veg,Fresh,WOOL-97AF3A6923,EFTPOS,Male,Brisbane
0.82,0.42,17/4/2025,WOOL-2760566,2,Woolworths,0.84,Potatoes,0.82,208898,Fruit & Veg,Potato,WOOL-A7376A5D8B,Credit card,Female,Darwin
1.92,1.92,20/4/2025,WOOL-C444788,5,Woolworths,9.6,Cucumber,1.92,137136,Fruit & Veg,Lebanese,WOOL-597BE703F9,Credit card,Female,Adelaide
11.93,9.87,30/4/2025,WOOL-9297526,2,Woolworths,19.74,Insect Repellent,11.93,900325,Cleaning & Maintenance,Aerogard,WOOL-322DD04C21,EFTPOS,Female,Perth
11.33,10.61,3/4/2025,WOOL-0637389,6,Woolworths,63.66,Insect Repellent,11.33,900327,Cleaning & Maintenance,Aerogard,WOOL-AA336CC6DB,Cash,Female,Brisbane
2.24,1.63,20/4/2025,WOOL-A290514,9,Metro,14.67,Cucumber,2.24,137136,Fruit & Veg,Lebanese,WOOL-A6A1B576FC,EFTPOS,Male,Darwin
1.22,0.74,7/4/2025,WOOL-7230746,4,Woolworths,2.96,Cleaning Tablets,1.22,173880,Cleaning & Maintenance,Restor,WOOL-3EABF6F9BA,Store card,Female,Darwin
2.01,1.46,19/4/2025,WOOL-4147899,1,Woolworths,1.46,Cucumber,2.01,137140,Fruit & Veg,Lebanese,WOOL-2A657A867E,Credit card,Female,Hobart
2.35,1.8,18/4/2025,WOOL-5226931,2,Woolworths,3.6,Avocado,2.35,120084,Fruit & Veg,Hass,WOOL-D070E6B3E0,Gift card,Female,Melbourne
10.36,10.36,4/4/2025,WOOL-2469070,1,Metro,10.36,Light Globes,10.36,197771,Cleaning & Maintenance,Mirabella,WOOL-09BEFCFE7F,EFTPOS,Male,Hobart
2.08,1.5,6/4/2025,WOOL-0912222,4,Woolworths,6,Avocado,2.08,120082,Fruit & Veg,Hass,WOOL-FFD2C3563A,Cash,Female,Darwin
0.97,0.62,19/4/2025,WOOL-B609911,6,Woolworths,3.72,Apples,0.97,105928,Fruit & Veg,Fresh,WOOL-22B81E02AC,EFTPOS,Male,Hobart
1.04,0.61,4/4/2025,WOOL-C385514,4,Woolworths,2.44,Cleaning Tablets,1.04,173888,Cleaning & Maintenance,Restor,WOOL-3BBE267C49,Store card,Female,Melbourne
17.09,13.47,7/4/2025,WOOL-9690390,5,Metro,67.35,Padlocks,17.09,747025,Cleaning & Maintenance,Master,WOOL-9F8FB51A57,EFTPOS,Female,Adelaide
1.14,0.71,25/4/2025,WOOL-E938379,5,Woolworths,3.55,Cleaning Tablets,1.14,173888,Cleaning & Maintenance,Restor,WOOL-C124B786C9,Credit card,Female,Canberra
0.83,0.51,9/4/2025,WOOL-9603251,7,Metro,3.57,Apples,0.83,105924,Fruit & Veg,Fresh,WOOL-CB89B1769C,Credit card,Male,Hobart
2.47,1.78,14/4/2025,WOOL-0845502,2,Woolworths,3.56,Avocado,2.47,120090,Fruit & Veg,Hass,WOOL-6C0F492922,Credit card,Male,Canberra
0.54,0.22,28/4/2025,WOOL-1101248,7,Woolworths,1.54,Laundry Capsules,0.54,898843,Cleaning & Maintenance,Mnml,WOOL-61AE340950,EFTPOS,Female,Darwin
0.58,0.1,6/4/2025,WOOL-4541308,4,Woolworths,0.4,Laundry Capsules,0.58,898840,Cleaning & Maintenance,Mnml,WOOL-F8E6B211AC,Store card,Female,Melbourne
0.67,0.67,11/4/2025,WOOL-E514861,2,Woolworths,1.34,Onion,0.67,144336,Fruit & Veg,Onion,WOOL-AA854C970A,Credit card,Male,Adelaide
16.53,16.53,18/4/2025,WOOL-9424205,10,Metro,165.3,Padlocks,16.53,747028,Cleaning & Maintenance,Master,WOOL-E300EAF292,EFTPOS,Male,Darwin
0.48,0.22,23/4/2025,WOOL-D620525,9,Woolworths,1.98,Mandarin,0.48,829117,Fruit & Veg,Mandarin,WOOL-CE95B116D2,EFTPOS,Male,Perth
1.37,0.91,27/4/2025,WOOL-C412207,4,Woolworths,3.64,Broccoli,1.37,134688,Fruit & Veg,Fresh,WOOL-79B1CE2608,EFTPOS,Male,Melbourne
0.72,0.27,27/4/2025,WOOL-E721895,6,Woolworths,1.62,Tomatoes,0.72,134041,Fruit & Veg,Fresh,WOOL-44E40AC4F3,Credit card,Female,Canberra
10.47,8.34,23/4/2025,WOOL-E424544,2,Woolworths,16.68,Strawberries,10.47,144611,Fruit & Veg,Strawberries,WOOL-D2207B07C0,EFTPOS,Female,Hobart
1.23,0.83,6/4/2025,WOOL-2540181,3,Metro,2.49,Broccoli,1.23,134682,Fruit & Veg,Fresh,WOOL-7F09DBBD7A,EFTPOS,Female,Canberra
0.87,0.56,1/4/2025,WOOL-6504390,1,Metro,0.56,Bananas,0.87,133216,Fruit & Veg,Cavendish,WOOL-A23006AF87,Credit card,Female,Canberra
0.76,0.76,11/4/2025,WOOL-B547354,3,Woolworths,2.28,Bananas,0.76,133212,Fruit & Veg,Cavendish,WOOL-A8EB52E2E4,EFTPOS,Female,Sydney
0.56,0.56,4/4/2025,WOOL-1369412,3,Metro,1.68,Tomatoes,0.56,134043,Fruit & Veg,Fresh,WOOL-5FA35BA9AB,Credit card,Male,Hobart
2.46,1.77,21/4/2025,WOOL-A134630,2,Woolworths,3.54,Avocado,2.46,120090,Fruit & Veg,Hass,WOOL-5B63D2D14E,Cash,Female,Melbourne
1.16,0.69,20/4/2025,WOOL-0526462,4,Woolworths,2.76,Cleaning Tablets,1.16,173884,Cleaning & Maintenance,Restor,WOOL-80A5FFB84D,Cash,Male,Brisbane
1.28,1.28,2/4/2025,WOOL-7470150,1,Metro,1.28,Broccoli,1.28,134681,Fruit & Veg,Fresh,WOOL-646E905BB5,Store card,Female,Sydney
8.95,8.95,26/4/2025,WOOL-A832987,1,Woolworths,8.95,Light Globes,8.95,197766,Cleaning & Maintenance,Mirabella,WOOL-3AA6C30EEC,Credit card,Female,Brisbane
2,1.45,7/4/2025,WOOL-7593103,2,Metro,2.9,Avocado,2,120087,Fruit & Veg,Hass,WOOL-097BDF02A0,Store card,Female,Perth
10.44,8.41,12/4/2025,WOOL-6139463,3,Metro,25.23,Light Globes,10.44,197770,Cleaning & Maintenance,Mirabella,WOOL-DCBD563A60,Store card,Female,Darwin
2.13,1.49,20/4/2025,WOOL-C385631,2,Woolworths,2.98,Cucumber,2.13,137135,Fruit & Veg,Lebanese,WOOL-A8BC542C12,EFTPOS,Female,Darwin
0.63,0.17,12/4/2025,WOOL-D746403,2,Woolworths,0.34,Laundry Capsules,0.63,898844,Cleaning & Maintenance,Mnml,WOOL-F21217D809,Credit card,Female,Perth
0.58,0.23,13/4/2025,WOOL-5586961,2,Woolworths,0.46,Onion,0.58,144332,Fruit & Veg,Onion,WOOL-CD09FC6EDB,Credit card,Female,Adelaide
0.84,0.84,2/4/2025,WOOL-E182919,1,Metro,0.84,Potatoes,0.84,208900,Fruit & Veg,Potato,WOOL-08C9D08EA1,Credit card,Female,Adelaide
0.62,0.22,12/4/2025,WOOL-3765834,3,Metro,0.66,Onion,0.62,144339,Fruit & Veg,Onion,WOOL-0105D16CEC,Store card,Female,Perth
0.62,0.62,23/4/2025,WOOL-B244025,8,Woolworths,4.96,Tomatoes,0.62,134036,Fruit & Veg,Fresh,WOOL-D017609FC9,Gift card,Female,Perth
1.14,0.65,27/4/2025,WOOL-C333559,2,Woolworths,1.3,Broccoli,1.14,134686,Fruit & Veg,Fresh,WOOL-3A5AFDAD5F,EFTPOS,Female,Brisbane
0.87,0.59,12/4/2025,WOOL-A315889,4,Metro,2.36,Bananas,0.87,133216,Fruit & Veg,Cavendish,WOOL-3571CDE1A2,Credit card,Male,Melbourne
0.59,0.39,12/4/2025,WOOL-1828468,1,Metro,0.39,Tomatoes,0.59,134038,Fruit & Veg,Fresh,WOOL-225F1408F8,Credit card,Female,Darwin
2.04,1.44,21/4/2025,WOOL-B722397,2,Metro,2.88,Cucumber,2.04,137138,Fruit & Veg,Lebanese,WOOL-BD9CF7FA21,EFTPOS,Female,Adelaide
8.15,7.47,28/4/2025,WOOL-E853942,2,Woolworths,14.94,Light Globes,8.15,197774,Cleaning & Maintenance,Mirabella,WOOL-C2CE76E745,Credit card,Female,Sydney
0.84,0.55,7/4/2025,WOOL-0287953,8,Woolworths,4.4,Apples,0.84,105921,Fruit & Veg,Fresh,WOOL-EC1B60B5F8,Credit card,Male,Melbourne
0.8,0.52,13/4/2025,WOOL-B466754,3,Metro,1.56,Bananas,0.8,133218,Fruit & Veg,Cavendish,WOOL-E750AB4A86,Credit card,Male,Adelaide
15.9,14.83,24/4/2025,WOOL-3269357,4,Woolworths,59.32,Padlocks,15.9,747033,Cleaning & Maintenance,Master,WOOL-7165F7DD3F,Store card,Male,Sydney
13.16,12.4,18/4/2025,WOOL-5585147,4,Metro,49.6,Insect Repellent,13.16,900332,Cleaning & Maintenance,Aerogard,WOOL-04FC5D14A1,Store card,Female,Sydney
17.74,12.98,3/4/2025,WOOL-D807181,1,Woolworths,12.98,Padlocks,17.74,747025,Cleaning & Maintenance,Master,WOOL-18A3856222,Cash,Male,Melbourne
0.72,0.37,19/4/2025,WOOL-6547287,8,Metro,2.96,Potatoes,0.72,208901,Fruit & Veg,Potato,WOOL-68C6F2BC43,Store card,Female,Melbourne
0.56,0.21,5/4/2025,WOOL-9346174,2,Woolworths,0.42,Tomatoes,0.56,134037,Fruit & Veg,Fresh,WOOL-B12018AC01,Credit card,Female,Darwin
12.68,11.18,15/4/2025,WOOL-2994776,1,Woolworths,11.18,Insect Repellent,12.68,900331,Cleaning & Maintenance,Aerogard,WOOL-7852AE25DF,Gift card,Female,Adelaide
0.6,0.18,15/4/2025,WOOL-A743911,2,Metro,0.36,Tomatoes,0.6,134036,Fruit & Veg,Fresh,WOOL-B253680C1C,Credit card,Male,Hobart
18.16,18.16,26/4/2025,WOOL-9649999,2,Woolworths,36.32,Padlocks,18.16,747024,Cleaning & Maintenance,Master,WOOL-467C375BF4,EFTPOS,Male,Darwin
0.93,0.48,13/4/2025,WOOL-A741439,1,Metro,0.48,Bananas,0.93,133221,Fruit & Veg,Cavendish,WOOL-2BBFAA006A,Credit card,Female,Perth
0.71,0.25,7/4/2025,WOOL-C465618,4,Woolworths,1,Bananas,0.71,133221,Fruit & Veg,Cavendish,WOOL-99EFBD0394,Credit card,Male,Hobart
0.68,0.38,6/4/2025,WOOL-9534055,2,Woolworths,0.76,Tomatoes,0.68,134040,Fruit & Veg,Fresh,WOOL-0D298FCAE0,EFTPOS,Female,Brisbane
1.18,1.18,26/4/2025,WOOL-D360061,4,Metro,4.72,Cleaning Tablets,1.18,173888,Cleaning & Maintenance,Restor,WOOL-0F387EFF67,Credit card,Female,Perth
0.57,0.38,5/4/2025,WOOL-9446457,1,Metro,0.38,Tomatoes,0.57,134034,Fruit & Veg,Fresh,WOOL-61C051A77E,Credit card,Female,Darwin
10.73,10.73,12/4/2025,WOOL-8406351,10,Woolworths,107.3,Light Globes,10.73,197772,Cleaning & Maintenance,Mirabella,WOOL-7ADCEE5B06,Credit card,Female,Darwin
1.16,0.78,5/4/2025,WOOL-7422323,1,Metro,0.78,Cleaning Tablets,1.16,173889,Cleaning & Maintenance,Restor,WOOL-A878EDE01B,Gift card,Female,Melbourne
10.3,8.48,23/4/2025,WOOL-8923724,4,Metro,33.92,Strawberries,10.3,144609,Fruit & Veg,Strawberries,WOOL-AC9B2CD2E9,Credit card,Male,Sydney
0.67,0.39,13/4/2025,WOOL-2930165,5,Woolworths,1.95,Tomatoes,0.67,134037,Fruit & Veg,Fresh,WOOL-5B36BDCD40,EFTPOS,Female,Brisbane
1.34,0.85,10/4/2025,WOOL-9741714,1,Woolworths,0.85,Cleaning Tablets,1.34,173882,Cleaning & Maintenance,Restor,WOOL-9170B3026F,Gift card,Female,Adelaide
1.04,0.67,10/4/2025,WOOL-3514734,1,Metro,0.67,Cleaning Tablets,1.04,173883,Cleaning & Maintenance,Restor,WOOL-84CA8882F0,Credit card,Female,Perth
1.11,0.63,26/4/2025,WOOL-7889558,1,Metro,0.63,Broccoli,1.11,134687,Fruit & Veg,Fresh,WOOL-4EA3BFCC51,Gift card,Female,Melbourne
1.26,0.78,16/4/2025,WOOL-7974285,2,Metro,1.56,Broccoli,1.26,134685,Fruit & Veg,Fresh,WOOL-24444EA21F,Gift card,Female,Adelaide
10.3,8.94,21/4/2025,WOOL-8389184,1,Woolworths,8.94,Strawberries,10.3,144616,Fruit & Veg,Strawberries,WOOL-F15BD444CC,Cash,Female,Perth
0.6,0.1,27/4/2025,WOOL-E398937,4,Woolworths,0.4,Onion,0.6,144338,Fruit & Veg,Onion,WOOL-91775E428B,EFTPOS,Male,Perth
16.77,12.6,27/4/2025,WOOL-7702847,3,Woolworths,37.8,Padlocks,16.77,747029,Cleaning & Maintenance,Master,WOOL-48752A4261,EFTPOS,Female,Brisbane
0.92,0.57,9/4/2025,WOOL-8529830,3,Woolworths,1.71,Bananas,0.92,133215,Fruit & Veg,Cavendish,WOOL-CB7F50BB31,Store card,Male,Hobart
0.38,0.1,29/4/2025,WOOL-8118010,1,Metro,0.1,Mandarin,0.38,829117,Fruit & Veg,Mandarin,WOOL-5C300049B0,Credit card,Female,Melbourne
0.53,0.53,1/4/2025,WOOL-5253201,7,Metro,3.71,Onion,0.53,144338,Fruit & Veg,Onion,WOOL-3A63F1D5E2,Credit card,Female,Sydney
0.56,0.25,11/4/2025,WOOL-7150063,1,Metro,0.25,Onion,0.56,144338,Fruit & Veg,Onion,WOOL-2DE5547609,Credit card,Female,Canberra
2.19,1.55,27/4/2025,WOOL-A624816,2,Woolworths,3.1,Avocado,2.19,120083,Fruit & Veg,Hass,WOOL-B107447D6B,Store card,Female,Perth
1.95,1.41,7/4/2025,WOOL-D234536,1,Metro,1.41,Cucumber,1.95,137130,Fruit & Veg,Lebanese,WOOL-6158A13264,Credit card,Male,Brisbane
1.34,1.34,7/4/2025,WOOL-F858693,1,Metro,1.34,Broccoli,1.34,134686,Fruit & Veg,Fresh,WOOL-F49B72D135,Store card,Female,Canberra
0.66,0.22,8/4/2025,WOOL-6703580,4,Metro,0.88,Laundry Capsules,0.66,898838,Cleaning & Maintenance,Mnml,WOOL-F54DD1954D,Credit card,Male,Sydney
10.45,8.32,18/4/2025,WOOL-8204604,4,Woolworths,33.28,Light Globes,10.45,197769,Cleaning & Maintenance,Mirabella,WOOL-AAA7CCAFFE,Store card,Male,Sydney
1.96,1.39,12/4/2025,WOOL-7265353,4,Metro,5.56,Avocado,1.96,120083,Fruit & Veg,Hass,WOOL-1086346B7F,EFTPOS,Male,Perth
15.07,11.76,22/4/2025,WOOL-3108363,4,Woolworths,47.04,Padlocks,15.07,747025,Cleaning & Maintenance,Master,WOOL-989E2025FC,Credit card,Female,Canberra
0.6,0.25,27/4/2025,WOOL-E235359,9,Metro,2.25,Tomatoes,0.6,134035,Fruit & Veg,Fresh,WOOL-1B6DDCA44C,Credit card,Female,Melbourne
18.12,14.49,20/4/2025,WOOL-1824851,3,Woolworths,43.47,Padlocks,18.12,747033,Cleaning & Maintenance,Master,WOOL-BE5A5D45C6,Credit card,Male,Canberra
