Unit price,Best price,Date,Transaction ID,Quantity,Store name,Total,Sub-category,Discount,Item ID,Category,Brand,Customer ID,Payment type,Location,Gender
16.89,12.43,19/3/2025,COL-601-117-20250319-5069,1,Coles,12.43,Veggies,4.46,ITEM8424,Pantry,Heinz,CUST7731,Credit Card,Brisbane,Female
10.93,8.15,2/3/2025,COL-601-117-20250302-5062,1,Coles,8.15,Veggies,2.78,ITEM1719,Frozen,Birds Eye,CUST5367,Cash,Canberra,Male
17.57,14.81,30/3/2025,COL-601-117-20250330-5098,5,Coles,74.05,Chips,2.76,ITEM3460,Produce,Fresh Farms,CUST5308,EFTPOS,Hobart,Female
6.92,6.27,22/3/2025,COL-601-117-20250322-5050,2,Coles,12.54,Chicken,0.65,ITEM5030,Dairy,Paul's,CUST883Null,Credit Card,Brisbane,Male
19.86,16.86,29/3/2025,COL-601-117-20250329-5095,1,Coles,16.86,Milk,3.0,ITEM9276,Dairy,Bulla,CUST7840,EFTPOS,Brisbane,Male
8.42,6.25,30/3/2025,COL-601-117-20250330-5049,4,Coles,25.0,Soft Drinks,2.17,ITEM1044,Meat,Woolworths Brand,CUST4976,EFTPOS,Perth,Female
17.98,13.55,16/3/2025,COL-601-117-20250316-5080,3,Coles,40.65,Milk,4.43,ITEM3901,Bakery,Wonder White,CUST7149,Credit Card,Perth,Female
6.98,6.73,16/3/2025,COL-601-117-20250316-5010,4,Coles,26.92,Chips,0.25,ITEM6058,Bakery,Tip Top,CUST9815,Credit Card,Hobart,Male
9.13,7.41,11/3/2025,COL-601-117-20250311-5088,3,Coles,25.63,Sauces,1.72,ITEM1246,Frozen,Ingham,CUST8714,Cash,Hobart,Female
8.58,7.15,8/3/2025,COL-601-117-20250308-5091,4,Coles,28.6,Bread,1.43,ITEM4699,Snacks,Pringles,CUST2583,Cash,Brisbane,Male
7.06,5.41,21/3/2025,COL-601-117-20250321-5029,4,Coles,21.64,Bread,1.65,ITEM7658,Snacks,Doritos,CUST1375,Credit Card,Hobart,Female
18.43,15.57,12/3/2025, COL-601-117-20250312-5038,5,Coles,77.85,Ice Cream,2.86,ITEM9306,Bakery,Tip Top,CUST2126,Credit Card,Hobart,Male
9.31,7.87,23/3/2025,COL-601-117-20250323-5046,5,Coles,39.35,Veggies,1.44,ITEM2783,Frozen,Birds Eye,CUST2182,Credit Card,Perth,Female
5.91,4.41,17/3/2025,COL-601-117-20250317-5088,3,Coles,13.23,Bread,1.5,ITEM9105,Bakery,Helga's,CUST5049,Credit Card,Canberra,Female
12.31,11.88,29/3/2025,COL-601-117-20250329-5074,4,Coles,47.52,Sauces,0.43,ITEM1751,Pantry,Uncle Tobys,CUST4492,EFTPOS,Brisbane,Male
6.0,4.39,17/3/2025,COL-601-117-20250317-5027,3,Coles,13.17,Soft Drinks,1.61,ITEM6407,Pantry,Uncle Tobys,CUST2291,Credit Card,Darwin,Female
4.93,3.62,3/3/2025,COL-601-117-20250303-5023,5,Coles,18.1,Soft Drinks,1.31,ITEM3455,Beverages,Schweppes,CUST2898,Credit Card,Brisbane,Female
18.21,15.68,30/3/2025,COL-601-117-20250330-5007,4,Coles,62.72,Chips,2.53,ITEM2857,Produce,Aussie Greens,CUST1033,EFTPOS,Sydney,Female
14.4,10.89,10/3/2025,COL-601-117-20250310-5045,1,Coles,10.89,Chicken,3.51,ITEM9840,Pantry,Leggo's,CUST4977,Credit Card,Sydney,Female
16.89,12.43,19/3/2025,COL-601-117-20250319-5069,1,Coles,12.43,Veggies,4.46,ITEM8424,Pantry,Heinz,CUST7731,Credit Card,Brisbane,Female
19.86,16.86,29/3/2025,COL-601-117-20250329-5095,1,Coles,16.86,Milk,3.0,ITEM9276,Dairy,Bulla,CUST7840,EFTPOS,Brisbane,Male
8.58,7.15,8/3/2025,COL-601-117-20250308-5091,4,Coles,28.6,Bread,1.43,ITEM4699,Snacks,Pringles,CUST2583,Cash,Brisbane,Male
16.89,12.43,19/3/2025,COL-601-117-20250319-5069,1,Coles,12.43,Veggies,4.46,ITEM8424,Pantry,Heinz,Customer7731,Credit Card,Brisbane,Female
15.51,14.11,22/3/2025,COL-601-117-20250322-5019,3,Coles,42.33,Soft Drinks,1.4,ITEM7186,Snacks,Pringles,CUST8982,EFTPOS,Melbourne,Female
4.62,3.88,17/3/2025,COL-601-117-20250317-5039,4,Coles,15.52,Milk,0.74,ITEM4693,Bakery,Tip Top,CUST7992,Cash,Hobart,Female
2.76,2.72,17/3/2025,COL-601-117-20250317-5036,1,Coles,2.72,Bread,0.04,ITEM3176,Snacks,Pringles,CUST4805,EFTPOS,Melbourne,Female
9.44,9.05,11/3/2025,COL-601-117-20250311-5084,1,Coles,9.05,Sauces,0.39,ITEM9700,Snacks,Pringles,CUST9602,Credit Card,Darwin,Female
5.91,4.41,17/3/2025,COL-601-117-20250317-5088,3,Coles,13.23,Bread,1.5,ITEM9105,Bakery,Helga's,CUST5049,Credit Card,Canberra,Female
14.43,10.38,21/3/2025,COL-601-117-20250321-5012,1,Coles,10.38,Milk,4.05,ITEM4386,Pantry,Heinz,CUST4364,Cash,Adelaide,Male
18.95,15.26,19/3/2025,COL-601-117-20250319-5011,2,Coles,30.52,Ice Cream,3.69,ITEM3535,Meat,Woolworths Brand,CUST9321,Cash,Hobart,Male
4.77,3.52,31/3/2025,COL-601-117-20250331-5028,3,Coles,10.56,Chips,1.25,ITEM7391,Produce,Fresh Farms,CUST3700,Cash,Hobart,Female
8.88,6.29,10/3/2025,COL-601-117-20250310-5014,4,Coles,25.16,Ice Cream,2.59,ITEM9663,Beverages,Pepsi,CUST9046,Credit Card,Canberra,Male
16.89,12.43,19/3/2025,COL-601-117-20250319-5069,1,Coles,12.43,Veggies,4.46,ITEM8424,Pantry,Heinz,CUST7731,Credit Card,Brisbane,Female
9.73,9.11,28/3/2025,COL-601-117-20250328-5008,3,Coles,27.33,Sauces,0.62,ITEM7182,Meat,Coles Brand,CUST9399,Credit Card,Hobart,Female
16.89,12.43,19/3/2025,COL-601-117-20250319-5069,1,Coles,12.43,Veggies,4.46,ITEM8424,Pantry,Heinz,CUST7731,Credit Card,Brisbane,Female
11.33,10.15,15/3/2025,COL-601-117-20250315-5051,5,Coles,50.75,Milk,1.18,ITEM2281,Beverages,Schweppes,CUST3952,EFTPOS,Brisbane,Female
7.61,7.4,17/3/2025,COL-601-117-20250317-5060,5,Coles,37.0,Chicken,0.21,ITEM2244,Snacks,Pringles,CUST3664,Credit Card,Canberra,Female
16.41,14.05,20/3/2025,COL-601-117-20250320-5089,4,Coles,56.2,Milk,2.36,ITEM2707,Beverages,Pepsi,CUST9753,Credit Card,Melbourne,Female
16.81,16.59,18/3/2025,COL-601-117-20250318-5031,5,Coles,82.95,Veggies,0.22,ITEM9181,Frozen,Birds Eye,CUST6849,Credit Card,Hobart,Male
10.93,8.15,2/3/2025,COL-601-117-20250302-5062,1,Coles,8.15,Veggies,2.78,ITEM1719,Frozen,Birds Eye,CUST5367,Cash,Canberra,Male
18.88,18.15,19/3/2025,COL-601-117-20250319-5087,4,Coles,72.6,Bread,0.73,ITEM7899,Pantry,Uncle Tobys,CUST9799,Gift Card,Canberra,Female
18.56,14.01,11/3/2025,COL-601-117-20250311-5067,3,Coles,42.03,Soft Drinks,4.55,ITEM3263,Produce,Fresh Farms,CUST3087,Credit Card,Sydney,Female
3.08,2.83,8/3/2025,COL-601-117-20250308-5020,1,Coles,2.83,Soft Drinks,0.25,ITEM5446,Beverages,Pepsi,CUST7614,Credit Card,Hobart,Female
9.76,8.64,26/3/2025,COL-601-117-20250326-5096,5,Coles,43.2,Chips,1.12,ITEM6505,Meat,MeatMaster,CUST2298,Cash,Hobart,Male
18.29,14.09,27/3/2025,COL-601-117-20250327-5083,2,Coles,28.18,Bread,4.2,ITEM1627,Dairy,Paul's,CUST4723,EFTPOS,Sydney,Female
2.54,2.51,21/3/2025,COL-601-117-20250321-5026,2,Coles,5.02,Veggies,0.03,ITEM3792,Produce,Fresh Farms,CUST7067,EFTPOS,Hobart,Female
13.68,10.09,27/3/2025,COL-601-117-20250327-5078,3,Coles,30.27,Ice Cream,3.59,ITEM7000,Dairy,Paul's,CUST5918,EFTPOS,Canberra,Female
13.68,10.09,27/3/2025,COL-601-117-20250327-5078,3,Coles,30.27,Ice Cream,3.59,ITEM7000,Dairy,Paul's,CUST5918,EFTPOS,Canberra,Female
7.44,5.89,11/3/2025, COL-601-117-20250311-5093,2,Coles,11.78,Sauces,1.55,ITEM5749,Beverages,Schweppes,CUST1142,Credit Card,Hobart,Male
19.86,16.86,29/3/2025,COL-601-117-20250329-5095,1,Coles,16.86,Milk,3.0,ITEM9276,Dairy,Bulla,CUST7840,EFTPOS,Brisbane,Male
10.46,9.79,26/3/2025,COL-601-117-20250326-5035,4,Coles,39.16,Veggies,0.67,ITEM1660,Snacks,Doritos,CUST2172,Cash,Perth,Male
8.88,6.29,10/3/2025,COL-601-117-20250310-5014,4,Coles,25.16,Ice Cream,2.59,ITEM9663,Beverages,Pepsi,CUST9046,Credit Card,Canberra,Male
4.93,3.62,3/3/2025,COL-601-117-20250303-5023,5,Coles,18.1,Soft Drinks,1.31,ITEM3455,Beverages,Schweppes,CUST2898,Credit Card,Brisbane,Female
9.73,9.11,28/3/2025,COL-601-117-20250328-5008,3,Coles,27.33,Sauces,0.62,ITEM7182,Meat,Coles Brand,CUST9399,Credit Card,Hobart,Female
18.29,14.09,27/3/2025,COL-601-117-20250327-5083,2,Coles,28.18,Bread,4.2,ITEM1627,Dairy,Paul's,CUST4723,EFTPOS,Sydney,Female
13.18,12.47,25/3/2025,COL-601-117-20250325-5090,4,Coles,49.88,Chips,0.71,ITEM5646,Bakery,Tip Top,CUST5391,Credit Card,Brisbane,Female
3.08,2.83,8/3/2025,COL-601-117-20250308-5020,1,Coles,2.83,Soft Drinks,0.25,ITEM5446,Beverages,Pepsi,CUST7614,Credit Card,Hobart,Female
9.31,7.87,23/3/2025,COL-601-117-20250323-5046,5,Coles,39.35,Veggies,1.44,ITEM2783,Frozen,Birds Eye,CUST2182,Credit Card,Perth,Female
4.23,3.47,12/3/2025,COL-601-117-20250312-5056,5,Coles,17.35,Sauces,0.76,ITEM5613,Snacks,Smith's,CUST8376,Credit Card,Sydney,Female
19.56,18.39,2/3/2025,COL-601-117-20250302-5082,5,Coles,91.95,Chicken,1.17,ITEM8684,Bakery,Helga's,CUST7320,EFTPOS,Sydney,Male
16.88,14.83,6/3/2025,COL-601-117-20250306-5025,1,Coles,14.83,Milk,2.05,ITEM9194,Meat,Coles Brand,CUST9184,EFTPOS,Brisbane,Female
5.38,4.18,24/3/2025,COL-601-117-20250324-5001,2,Coles,8.36,Soft Drinks,1.2,ITEM9938,Bakery,Wonder White,CUST1893,EFTPOS,Hobart,Female
2.54,2.51,21/3/2025,COL-601-117-20250321-5026,2,Coles,5.02,Veggies,0.03,ITEM3792,Produce,Fresh Farms,CUST7067,EFTPOS,Hobart,Female
19.9,13.95,25/3/2025,COL-601-117-20250325-5058,3,Coles,41.85,Chicken,5.95,ITEM9042,Meat,Woolworths Brand,CUST5939,Cash,Adelaide,Female
6.37,5.34,4/3/2025,COL-601-117-20250304-5097,3,Coles,16.02,Chicken,1.03,ITEM8610,Bakery,Wonder White,CUST3970,Cash,Canberra,Male
3.51,3.4,10/3/2025,COL-601-117-20250310-5068,3,Coles,10.2,Ice Cream,0.11,ITEM2875,Pantry,Uncle Tobys,CUST3742,Credit Card,Canberra,Male
16.14,15.37,14/3/2025,COL-601-117-20250314-5034,4,Coles,61.48,Soft Drinks,0.77,ITEM7661,Produce,Aussie Greens,CUST7337,Gift Card,Sydney,Male
8.42,6.25,30/3/2025,COL-601-117-20250330-5049,4,Coles,25.0,Soft Drinks,2.17,ITEM1044,Meat,Woolworths Brand,CUST4976,EFTPOS,Perth,Female
11.73,10.87,15/3/2025,COL-601-117-20250315-5079,2,Coles,21.74,Chips,0.86,ITEM7414,Snacks,Smith's,CUST1101,Credit Card,Hobart,Male
13.64,12.97,11/3/2025,COL-601-117-20250311-5071,5,Coles,64.85,Sauces,0.67, Item5010,Beverages,Pepsi,CUST7974,Cash,Perth,Male
18.84,18.57,16/3/2025,COL-601-117-20250316-5085,5,Coles,92.85,Milk,0.27,ITEM4073,Beverages,Schweppes,CUST6621,Credit Card,Brisbane,Female
8.32,6.74,29/3/2025,COL-601-117-20250329-5099,1,Coles,6.74,Milk,1.58,ITEM5999,Dairy,Paul's,CUST5524,Credit Card,Sydney,Female
4.93,3.62,3/3/2025,COL-601-117-20250303-5023,5,Coles,18.1,Soft Drinks,1.31,ITEM3455,Beverages,Schweppes,CUST2898,Credit Card,Brisbane,Female
19.9,13.95,25/3/2025,COL-601-117-20250325-5058,3,Coles,41.85,Chicken,5.95,ITEM9042,Meat,Woolworths Brand,CUST5939,Cash,Adelaide,Female
4.73,3.84,21/3/2025,COL-601-117-20250321-5043,5,Coles,19.2,Chips,0.89,ITEM8843,Beverages,Coca-Cola,CUST6797,Credit Card,Adelaide,Male
8.32,6.74,29/3/2025,COL-601-117-20250329-5092,1,Coles,6.74,Milk,1.58,ITEM5999,Dairy,Paul's,CUST5524,Credit Card,Sydney,Female
8.58,7.15,8/3/2025,COL-601-117-20250308-5091,4,Coles,28.6,Veggies,1.43,ITEM2385,Meat,Woolworths Brand,CUST9019,Cash,Hobart,Male
4.93,3.62,3/3/2025,COL-601-117-20250303-5023,5,Coles,18.1,Soft Drinks,1.31,ITEM3455,Beverages,Schweppes,CUST2898,Credit Card,Brisbane,Female
18.95,15.26,19/3/2025,COL-601-117-20250319-5011,2,Coles,30.52,Ice Cream,3.69,ITEM3535,Meat,Woolworths Brand,CUST9321,Cash,Hobart,Male
18.23,17.43,11/3/2025,COL-601-117-20250311-5033,4,Coles,69.72,Soft Drinks,0.8,ITEM3231,Bakery,Helga's,CUST4174,Credit Card,Brisbane,Male
13.64,12.97,11/3/2025,COL-601-117-20250311-5071,5,Coles,64.85,Sauces,0.67,ITEM7616,Pantry,Leggo's,CUST7116,Cash,Hobart,Male
7.44,5.89,11/3/2025,COL-601-117-20250311-5093,2,Coles,11.78,Sauces,1.55,ITEM5749,Beverages,Schweppes,CUST1142,Credit Card,Hobart,Male
8.58,7.15,8/3/2025,COL-601-117-20250308-5091,4,Coles,28.6,Bread,1.43,ITEM4699,Snacks,Pringles,CUST2583,Cash,Brisbane,Male
10.56,10.12,24/3/2025,COL-601-117-20250324-5018,5,Coles,50.6,Bread,0.44,ITEM7035,Beverages,Schweppes,CUST5843,Credit Card,Brisbane,Female
5.66,4.57,10/3/2025,COL-601-117-20250310-5009,4,Coles,18.28,Soft Drinks,1.09,ITEM9421,Meat,Woolworths Brand,CUST6808,Cash,Hobart,Male
18.95,15.26,19/3/2025,COL-601-117-20250319-5011,2,Coles,30.52,Ice Cream,3.69,ITEM3535,Meat,Woolworths Brand,CUST9321,Cash,Hobart,Male
6.36,4.53,13/3/2025,COL-601-117-20250313-5073,4,Coles,18.12,Ice Cream,1.83,ITEM4702,Bakery,Tip Top,CUST2049,Credit Card,Darwin,Female
10.67,10.47,26/3/2025,COL-601-117-20250326-5076,4,Coles,41.88,Ice Cream,0.2,ITEM8417,Frozen,Birds Eye,CUST2457,Credit Card,Adelaide,Male
18.29,14.09,27/3/2025,COL-601-117-20250327-5083,2,Coles,28.18,Bread,4.2,ITEM1627,Dairy,Paul's,CUST4723,EFTPOS,Sydney,Female
13.64,12.97,11/3/2025,COL-601-117-20250311-5071,5,Coles,64.85,Sauces,0.67,ITEM7616,Pantry,Leggo's,Customer7116,Cash,Hobart,Male
5.54,4.44,3/3/2025,COL-601-117-20250303-5092,1,Coles,4.44,Soft Drinks,1.1,ITEM2852,Bakery,Tip Top,CUST2112,Credit Card,Sydney,Female
9.23,7.61,7/3/2025,COL-601-117-20250307-5061,4,Coles,30.44,Ice Cream,1.62,ITEM4251,Beverages,Schweppes,CUST1992,Credit Card,Brisbane,Male
18.23,17.43,11/3/2025,COL-601-117-20250311-5033,4,Coles,69.72,Soft Drinks,0.8,ITEM3231,Bakery,Helga's,CUST4174,Credit Card,Brisbane,Male
4.93,3.62,3/3/2025,COL-601-117-20250303-5023,5,Coles,18.1,Soft Drinks,1.31,ITEM3455,Beverages,Schweppes,CUST2898,Credit Card,Brisbane,Female
11.73,10.87,15/3/2025,COL-601-117-20250315-5079,2,Coles,21.74,Chips,0.86,ITEM7414,Snacks,Smith's,CUST1101,Credit Card,Hobart,Male
16.26,12.53,21/3/2025,COL-601-117-20250321-5040,2,Coles,25.06,Veggies,3.73,ITEM4154,Dairy,Bulla,CUST2288,EFTPOS,Sydney,Female
9.44,9.05,11/3/2025,COL-601-117-20250311-5084,1,Coles,9.05,Sauces,0.39,ITEM9700,Snacks,Pringles,CUST9602,Credit Card,Darwin,Female
11.73,10.87,15/3/2025,COL-601-117-20250315-5079,2,Coles,21.74,Chips,0.86,ITEM7414,Snacks,Smith's,CUST1101,Credit Card,Hobart,Male
18.23,17.43,11/3/2025,COL-601-117-20250311-5033,4,Coles,69.72,Soft Drinks,0.8,ITEM3231,Bakery,Helga's,CUST4174,Credit Card,Brisbane,Male
6.37,5.34,4/3/2025,COL-601-117-20250304-5097,3,Coles,16.02,Chicken,1.03,ITEM8610,Bakery,Wonder White,CUST7707,Cash,Canberra,Male
8.96,7.25,14/3/2025,COL-601-117-20250314-5006,4,Coles,29.0,Sauces,1.71,ITEM1246,Frozen,Ingham,CUST8714,Cash,Hobart,Female
14.41,13.06,6/3/2025,COL-601-117-20250306-5032,4,Coles,52.24,Milk,1.35,ITEM8890,Meat,Coles Brand,CUST7851,EFTPOS,Perth,Female
6.98,6.73,16/3/2025,COL-601-117-20250316-5010,4,Coles,26.92,Chips,0.25,ITEM6058,Bakery,Tip Top,CUST9815,Credit Card,Hobart,Male
4.23,3.47,12/3/2025,COL-601-117-20250312-5056,5,Coles,17.35,Sauces,0.76,ITEM5613,Snacks,Smith's,CUST8376,Credit Card,Sydney,Female
15.51,14.11,22/3/2025,COL-601-117-20250322-5019,3,Coles,42.33,Soft Drinks,1.4,ITEM7186,Snacks,Pringles,CUST8982,EFTPOS,Melbourne,Female
12.86,11.24,21/3/2025,COL-601-117-20250321-5042,5,Coles,56.2,Veggies,1.62,ITEM2385,Meat,Woolworths Brand,CUST9019,Cash,Hobart,Male
10.67,10.47,26/3/2025,COL-601-117-20250326-5076,4,Coles,41.88,Ice Cream,0.2,ITEM8417,Frozen,Birds Eye,CUST2457,Credit Card,Adelaide,Male
5.38,4.18,24/3/2025,COL-601-117-20250324-5001,2,Coles,8.36,Soft Drinks,1.2,ITEM9938,Bakery,Wonder White,CUST1893,EFTPOS,Hobart,Female
18.88,18.15,19/3/2025,COL-601-117-20250319-5087,4,Coles,72.6,Bread,0.73,ITEM7899,Pantry,Uncle Tobys,CUST9799,Gift Card,Canberra,Female
16.39,12.74,15/3/2025,COL-601-117-20250315-5003,4,Coles,50.96,Chicken,3.65,ITEM9409,Bakery,Tip Top,CUST3378,EFTPOS,Darwin,Male
16.88,14.83,6/3/2025,COL-601-117-20250306-5025,1,Coles,14.83,Milk,2.05,ITEM9194,Meat,Coles Brand,CUST9184,EFTPOS,Brisbane,Female
16.89,12.43,19/3/2025,COL-601-117-20250319-5069,1,Coles,12.43,Veggies,4.46,ITEM8424,Pantry,Heinz,CUST7731,Credit Card,Brisbane,Female
16.41,14.05,20/3/2025,COL-601-117-20250320-5089,4,Coles,56.2,Milk,2.36,ITEM2707,Beverages,Pepsi,CUST9753,Credit Card,Melbourne,Female
4.77,3.52,31/3/2025,COL-601-117-20250331-5028,3,Coles,10.56,Chips,1.25,ITEM7391,Produce,Fresh Farms,CUST3700,Cash,Hobart,Female
8.82,6.88,14/3/2025,COL-601-117-20250314-5002,1,Coles,6.88,Sauces,1.94,ITEM5175,Produce,Aussie Greens,CUST9243,Credit Card,Perth,Female
4.23,3.47,12/3/2025,COL-601-117-20250312-5056,5,Coles,17.35,Sauces,0.76,ITEM Five93,Snacks,Smith's,CUST9249,Credit Card,Hobart,Female
13.34,12.24,1/3/2025,COL-601-117-20250301-5070,3,Coles,36.72,Bread,1.1,ITEM4594,Frozen,Ingham,CUST5788,Credit Card,Hobart,Male
12.17,9.55,21/3/2025,COL-601-117-20250321-5030,5,Coles,47.75,Chicken,2.62,ITEM6748,Beverages,Pepsi,CUST5961,Gift Card,Perth,Female
10.93,8.15,2/3/2025,COL-601-117-20250302-5062,1,Coles,8.15,Veggies,2.78,ITEM1719,Frozen,Birds Eye,CUST5367,Cash,Canberra,Male
18.88,18.15,19/3/2025,COL-601-117-20250319-5087,4,Coles,72.6,Bread,0.73,ITEM7899,Pantry,Uncle Tobys,CUST9799,Gift Card,Canberra,Female
16.14,15.37,14/3/2025,COL-601-117-20250314-5034,4,Coles,61.48,Soft Drinks,0.77,ITEM7661,Produce,Aussie Greens,CUST9842,Gift Card,Sydney,Male
2.09,1.91,10/3/2025,COL-601-117-20250310-5081,3,Coles,5.73,Veggies,0.18,ITEM7271,Meat,Meat Master,CUST4423,Credit Card,Melbourne,Male
16.14,15.37,14/3/2025,COL-601-117-20250314-5034,4,Coles,61.48,Soft Drinks,0.77,ITEM7661,Produce,Aussie Greens,CUST9842,Gift Card,Sydney,Male
10.66,8.09,31/3/2025,COL-601-117-20250331-5086,2,Coles,16.18,Ice Cream,2.57,ITEM4708,Bakery,Helga's,CUST1067,Cash,Sydney,Female
5.71,5.03,16/3/2025,COL-601-117-20250316-5022,2,Coles,10.06,Sauces,0.68,ITEM3520,Produce,Aussie Greens,CUST3663,Credit Card,Perth,Male
12.86,11.24,21/3/2025,COL-601-117-20250321-5042,5,Coles,56.2,Veggies,1.62,ITEM2385,Meat,Woolworths Brand,CUST9019,Cash,Hobart,Male
8.02,6.53,22/3/2025,COL-601-117-20250322-5054,2,Coles,13.06,Veggies,1.49,ITEM6488,Frozen,McCain,CUST3906,EFTPOS,Brisbane,Male
13.64,12.97,11/3/2025,COL-601-117-20250311-5071,5,Coles,64.85,Sauces,0.67,ITEM7616,Pantry,Leggo's,CUST7116,Cash,Hobart,Male
12.17,9.55,21/3/2025,COL-601-117-20250321-5030,5,Coles,47.75,Chicken,2.62,ITEM6748,Beverages,Pepsi,CUST5961,Gift Card,Perth,Female
5.44,4.72,4/3/2025,COL-601-117-20250304-5072,3,Coles,14.16,Chips,0.72,ITEM3462,Beverages,Schweppes,CUST7549,EFTPOS,Melbourne,Female
8.02,6.53,22/3/2025,COL-601-117-20250322-5054,2,Coles,13.06,Veggies,1.49,ITEM6488,Frozen,McCain,CUST3906,EFTPOS,Brisbane,Male
4.3,3.03,7/3/2025,COL-601-117-20250307-5044,4,Coles,12.12,Bread,1.27,ITEM9625,Pantry,Uncle Tobys,CUST9252,EFTPOS,Melbourne,Male
19.9,13.95,25/3/2025,COL-601-117-20250325-5058,3,Coles,41.85,Chicken,5.95,ITEM9042,Meat,Woolworths Brand,CUST5939,Cash,Adelaide,Female
18.23,17.43,11/3/2025,COL-601-117-20250311-5033,4,Coles,69.72,Soft Drinks,0.8,ITEM3231,Bakery,Helga's,CUST4174,Credit Card,Brisbane,Male
4.77,3.52,31/3/2025,COL-601-117-20250331-5028,3,Coles,10.56,Chips,1.25,ITEM7391,Produce,Fresh Farms,CUST3700,Cash,Hobart,Female
14.4,10.89,10/3/2025,COL-601-117-20250310-5045,1,Coles,10.89,Chicken,3.51,ITEM9840,Pantry,Leggo's,CUST4977,Credit Card,Sydney,Female
12.31,11.88,29/3/2025,COL-601-117-20250329-5074,4,Coles,47.52,Sauces,0.43,ITEM1751,Pantry,Uncle Tobys,CUST4492,EFTPOS,Brisbane,Male
8.32,6.74,29/3/2025,COL-601-117-20250329-5099,1,Coles,6.74,Milk,1.58,ITEM5999,Dairy,Paul's,CUST5524,Credit Card,Sydney,Female
6.36,4.53,13/3/2025,COL-601-117-20250313-5073,4,Coles,18.12,Ice Cream,1.83,ITEM4702,Bakery,Tip Top,CUST2049,Credit Card,Darwin,Female
19.86,16.86,29/3/2025,COL-601-117-20250329-5095,1,Coles,16.86,Milk,3.0,ITEM9276,Dairy,Bulla,CUST7840,EFTPOS,Brisbane,Male
14.4,10.89,10/3/2025,COL-601-117-20250310-5045,1,Coles,10.89,Chicken,3.51,ITEM9840,Pantry,Leggo's,CUST4977,Credit Card,Sydney,Female
8.82,6.88,14/3/2025,COL-601-117-20250314-5002,1,Coles,6.88,Sauces,1.94,ITEM5175,Produce,Aussie Greens,CUST9243,Credit Card,Perth,Female
8.96,7.25,14/3/2025, COL-601-117-20250314-5006,4,Coles,29.0,Sauces,1.71,ITEM1246,Frozen,Ingham,CUST8714,Cash,Hobart,Female
5.54,4.44,3/3/2025, COL-601-117-20250303-5092,1,Coles,4.44,Soft Drinks,1.1,ITEM2852,Bakery,Tip Top,CUST2112,Credit Card,Sydney,Female
5.44,4.72,4/3/2025, COL-601-117-20250304-5072,3,Coles,14.16,Chips,0.72,ITEM3462,Beverages,Schweppes, CUST7549,EFTPOS,Melbourne,Female
3.08,2.83,8/3/2025, COL-601-117-20250308-5020,1,Coles,2.83,Soft Drinks,0.25,ITEM5446,Beverages,Pepsi,CUST7614,Credit Card,Hobart,Female
9.23,7.61,7/3/2025, COL-601-117-20250307-5061,4,Coles,30.44,Ice Cream,1.62,ITEM4251,Beverages, Schweppes, CUST1992,Credit Card,Brisbane,Male
16.41,14.05,20/3/2025, COL-601-117-20250320-5089,4,Coles,56.2,Milk,2.36,ITEM2707,Beverages,Pepsis,CUST2112,EFTPOS,Darwin,Female
11.33,10.15,15/3/2025,COL-601-117-20250315-5051,5,Coles,50.75,Milk,1.18,ITEM2281,Beverages,Schweppes,CUST3952,EFTPOS,Brisbane,Female
14.43,10.38,21/3/2025,COL-601-117-20250321-5012,1,Coles,10.38,Milk,4.05,ITEM4386,Pantry,Heinz,CUST4364,Cash,Adelaide,Male
12.86,11.24,21/3/2025,COL-601-117-20250321-5042,5,Coles,56.2,Veggies,1.62,ITEM2385,Meat,Woolworths Brand,CUST9019,Cash,Hobart,Male
6.18,5.94,21/3/2025,COL-601-117-20250321-5064,3,Coles,17.82,Ice Cream,0.24,ITEM5118,Produce,Fresh Farms,CUST1496,Cash,Canberra,Female
13.53,13.48,17/3/2025,COL-601-117-20250317-5005,3,Coles,40.44,Ice Cream,0.05,ITEM2421,Produce,Aussie Greens,CUST9570,EFTPOS,Darwin,Female
11.33,10.15,15/3/2025,COL-601-117-20250315-5051,5,Coles,50.75,Milk,1.18,ITEM2281,Beverages,Schweppes,CUST3952,EFTPOS,Brisbane,Female
14.4,10.89,10/3/2025,COL-601-117-20250310-5045,1,Coles,10.89,Chicken,3.51,ITEM9840,Pantry,Leggo's,CUST Fourth,Credit Card,Sydney,Female
13.18,12.47,25/3/2025,COL-601-117-20250325-5090,4,Coles,49.88,Chips,0.71,ITEM5646,Bakery,Tip Top,CUST5391,Credit Card,Brisbane,Female
18.46,17.45,1/3/2025,COL-601-117-20250301-5016,2,Coles,34.9,Chicken,1.01,ITEM9076,Frozen,McCain,CUST7648,Credit Card,Brisbane,Male
18.84,18.57,16/3/2025,COL-601-117-20250316-5085,5,Coles,92.85,Milk,0.27,ITEM4073,Beverages,Schweppes,CUST6621,Credit Card,Brisbane,Female
3.48,3.47,15/3/2025,COL-601-117-20250315-5057,5,Coles,17.35,Ice Cream,0.01,ITEM3958,Beverages,Pepsi,CUST6560,Credit Card,Perth,Male
16.88,14.83,6/3/2025,COL-601-117-20250306-5025,1,Coles,14.83,Milk,2.05,ITEM9194,Meat,Coles Brand,CUST9184,EFTPOS,Brisbane,Female
