sessions_count,avg_engagement_time_sec,pageviews_per_session,compare_ratio,specials_ratio,mylists_ratio,category_browse_ratio,product_detail_ratio,unique_pages_visited,browsing_entropy,days_since_first_visit,days_since_last_activity,user_pseudo_id,reporting_window_start,reporting_window_end,is_included_in_run
1,23.17,2.54,0.0,0.0,0.0,0.0343,0.0103,3,0.1644,5,1,syn_20260831_001176,2026-08-17,2026-08-30,1
8,154.62,7.54,0.15,0.0832,0.2442,0.1279,0.1002,17,0.5177,10,3,syn_20260831_001177,2026-08-17,2026-08-30,1
1,37.63,2.61,0.0,0.0,0.0,0.0361,0.0201,3,0.0594,12,4,syn_20260831_001178,2026-08-17,2026-08-30,1
1,19.6,2.11,0.0,0.0,0.0,0.011,0.05,2,0.0921,9,0,syn_20260831_001179,2026-08-17,2026-08-30,1
3,174.23,7.09,0.0197,0.0326,0.0769,0.1276,0.2984,10,0.5718,9,1,syn_20260831_001180,2026-08-17,2026-08-30,1
1,9.57,2.12,0.0,0.0,0.0,0.0408,0.0218,2,0.0409,7,2,syn_20260831_001181,2026-08-17,2026-08-30,1
6,165.42,10.0,0.0985,0.0908,0.2297,0.1,0.1228,12,0.7378,8,2,syn_20260831_001182,2026-08-17,2026-08-30,1
5,190.24,8.27,0.1001,0.0852,0.2376,0.1933,0.1491,12,0.6457,9,3,syn_20260831_001183,2026-08-17,2026-08-30,1
1,7.13,2.16,0.0,0.0,0.0,0.0115,0.0333,2,0.096,11,5,syn_20260831_001184,2026-08-17,2026-08-30,1
5,192.57,8.8,0.0676,0.0844,0.1707,0.1115,0.0933,15,0.719,9,1,syn_20260831_001185,2026-08-17,2026-08-30,1
3,180.75,5.63,0.0337,0.0183,0.0218,0.25,0.1718,10,0.5262,4,4,syn_20260831_001186,2026-08-17,2026-08-30,1
6,62.23,6.51,0.2638,0.2027,0.0084,0.1227,0.0083,14,0.6409,6,2,syn_20260831_001187,2026-08-17,2026-08-30,1
5,140.01,7.94,0.1737,0.2792,0.0378,0.0778,0.0631,11,0.7375,4,1,syn_20260831_001188,2026-08-17,2026-08-30,1
4,82.37,6.92,0.2106,0.2595,0.0331,0.1055,0.005,12,0.6898,13,0,syn_20260831_001189,2026-08-17,2026-08-30,1
1,28.02,2.41,0.0,0.0,0.0,0.0323,0.0415,2,0.1765,10,4,syn_20260831_001190,2026-08-17,2026-08-30,1
3,216.91,5.28,0.0443,0.0122,0.0169,0.2013,0.2656,6,0.362,5,1,syn_20260831_001191,2026-08-17,2026-08-30,1
4,128.53,4.95,0.0775,0.028,0.0158,0.1404,0.2132,9,0.4613,9,3,syn_20260831_001192,2026-08-17,2026-08-30,1
6,145.7,10.0,0.1141,0.1232,0.2772,0.1389,0.0767,14,0.7239,9,2,syn_20260831_001193,2026-08-17,2026-08-30,1
4,137.38,5.48,0.0832,0.0437,0.0197,0.2092,0.2993,8,0.5795,11,1,syn_20260831_001194,2026-08-17,2026-08-30,1
1,8.64,2.0,0.0,0.0,0.0,0.0238,0.0278,2,0.134,12,6,syn_20260831_001195,2026-08-17,2026-08-30,1
6,155.11,5.02,0.1639,0.258,0.0427,0.1141,0.0812,10,0.6126,14,3,syn_20260831_001196,2026-08-17,2026-08-30,1
5,195.92,7.79,0.1054,0.1185,0.2147,0.1508,0.1419,18,0.662,14,1,syn_20260831_001197,2026-08-17,2026-08-30,1
8,218.33,6.56,0.1378,0.071,0.1908,0.1472,0.109,10,0.6159,9,0,syn_20260831_001198,2026-08-17,2026-08-30,1
7,132.39,7.16,0.1312,0.0649,0.2352,0.1067,0.0641,17,0.6864,5,1,syn_20260831_001199,2026-08-17,2026-08-30,1
7,198.83,6.68,0.0918,0.094,0.2275,0.1335,0.15,16,0.5556,9,3,syn_20260831_001200,2026-08-17,2026-08-30,1
5,235.31,8.28,0.15,0.1366,0.2542,0.1337,0.0912,11,0.645,9,3,syn_20260831_001201,2026-08-17,2026-08-30,1
2,195.65,3.69,0.0,0.0111,0.0017,0.1084,0.1841,5,0.5782,13,1,syn_20260831_001202,2026-08-17,2026-08-30,1
4,160.51,3.49,0.0439,0.0,0.0177,0.1179,0.2626,8,0.3241,13,0,syn_20260831_001203,2026-08-17,2026-08-30,1
3,103.08,6.16,0.2325,0.2447,0.0175,0.1417,0.0264,9,0.6547,9,3,syn_20260831_001204,2026-08-17,2026-08-30,1
1,31.46,2.81,0.0,0.0,0.0,0.0108,0.0157,2,0.1807,6,5,syn_20260831_001205,2026-08-17,2026-08-30,1
2,53.66,3.77,0.0092,0.05,0.022,0.0727,0.013,2,0.2635,6,3,syn_20260831_001206,2026-08-17,2026-08-30,1
1,21.92,2.25,0.0,0.0,0.0,0.0294,0.0282,2,0.1144,9,0,syn_20260831_001207,2026-08-17,2026-08-30,1
3,167.67,5.0,0.0672,0.0406,0.0139,0.2225,0.1686,5,0.3249,4,1,syn_20260831_001208,2026-08-17,2026-08-30,1
6,158.69,8.09,0.1063,0.15,0.223,0.1499,0.0665,18,0.6548,14,1,syn_20260831_001209,2026-08-17,2026-08-30,1
3,160.85,4.64,0.228,0.2762,0.0358,0.0829,0.0205,14,0.7471,8,2,syn_20260831_001210,2026-08-17,2026-08-30,1
5,148.48,5.04,0.0743,0.1003,0.2304,0.1215,0.0573,10,0.5,8,1,syn_20260831_001211,2026-08-17,2026-08-30,1
3,120.0,4.14,0.0087,0.0479,0.0158,0.1348,0.152,9,0.5217,5,2,syn_20260831_001212,2026-08-17,2026-08-30,1
5,148.77,5.53,0.1643,0.2155,0.03,0.0984,0.0433,11,0.7461,4,3,syn_20260831_001213,2026-08-17,2026-08-30,1
3,103.0,4.68,0.2246,0.35,0.0202,0.0661,0.0926,10,0.6562,11,1,syn_20260831_001214,2026-08-17,2026-08-30,1
4,174.2,5.62,0.0617,0.003,0.0485,0.2128,0.2481,8,0.4329,7,3,syn_20260831_001215,2026-08-17,2026-08-30,1
5,150.1,4.97,0.3279,0.2398,0.0204,0.14,0.0383,14,0.6402,10,1,syn_20260831_001216,2026-08-17,2026-08-30,1
3,129.75,6.94,0.2198,0.2466,0.0475,0.1286,0.0984,12,0.6614,10,3,syn_20260831_001217,2026-08-17,2026-08-30,1
5,125.62,7.89,0.35,0.1962,0.0389,0.0913,0.022,11,0.7032,9,2,syn_20260831_001218,2026-08-17,2026-08-30,1
4,169.76,4.64,0.0814,0.0264,0.0248,0.25,0.2093,7,0.4182,7,3,syn_20260831_001219,2026-08-17,2026-08-30,1
3,254.0,5.35,0.0405,0.0232,0.0186,0.2149,0.1801,5,0.3,11,4,syn_20260831_001220,2026-08-17,2026-08-30,1
5,117.06,4.53,0.35,0.2578,0.0349,0.0809,0.0897,14,0.8029,3,2,syn_20260831_001221,2026-08-17,2026-08-30,1
5,96.85,5.74,0.2125,0.2931,0.032,0.1199,0.0659,11,0.6343,10,4,syn_20260831_001222,2026-08-17,2026-08-30,1
3,191.87,4.44,0.1,0.0057,0.046,0.25,0.3,7,0.5078,9,1,syn_20260831_001223,2026-08-17,2026-08-30,1
6,180.0,4.53,0.3148,0.2752,0.0338,0.0838,0.0254,11,0.7761,7,1,syn_20260831_001224,2026-08-17,2026-08-30,1
8,206.22,5.0,0.1362,0.1283,0.2498,0.1064,0.0513,13,0.7411,10,3,syn_20260831_001225,2026-08-17,2026-08-30,1
1,25.99,2.47,0.0,0.0,0.0,0.0231,0.0389,2,0.1036,9,3,syn_20260831_001226,2026-08-17,2026-08-30,1
5,80.2,5.44,0.1789,0.3025,0.0324,0.1346,0.0207,12,0.6236,9,2,syn_20260831_001227,2026-08-17,2026-08-30,1
4,190.74,7.76,0.1062,0.0882,0.2273,0.156,0.1437,16,0.7491,9,2,syn_20260831_001228,2026-08-17,2026-08-30,1
3,270.75,5.85,0.082,0.0406,0.0065,0.1616,0.2767,8,0.4653,10,0,syn_20260831_001229,2026-08-17,2026-08-30,1
6,238.74,7.64,0.1031,0.1179,0.1805,0.1685,0.0573,15,0.5556,12,2,syn_20260831_001230,2026-08-17,2026-08-30,1
4,127.91,4.0,0.2729,0.2351,0.0088,0.1379,0.0544,10,0.7367,11,2,syn_20260831_001231,2026-08-17,2026-08-30,1
5,71.03,6.37,0.1698,0.1897,0.0219,0.0973,0.0048,9,0.6888,14,2,syn_20260831_001232,2026-08-17,2026-08-30,1
1,35.0,2.6,0.0,0.0,0.0,0.0307,0.05,3,0.1582,9,2,syn_20260831_001233,2026-08-17,2026-08-30,1
2,253.72,5.83,0.0139,0.0075,0.0008,0.1585,0.1995,7,0.35,9,3,syn_20260831_001234,2026-08-17,2026-08-30,1
4,126.1,6.27,0.2722,0.2409,0.0025,0.0803,0.0813,8,0.7288,10,3,syn_20260831_001235,2026-08-17,2026-08-30,1
5,140.99,4.85,0.1595,0.2474,0.0,0.1318,0.0846,14,0.6211,9,2,syn_20260831_001236,2026-08-17,2026-08-30,1
6,99.34,7.47,0.058,0.0749,0.1872,0.2,0.0588,17,0.5147,9,1,syn_20260831_001237,2026-08-17,2026-08-30,1
1,44.55,3.22,0.0495,0.0212,0.0042,0.0593,0.0434,2,0.2459,11,4,syn_20260831_001238,2026-08-17,2026-08-30,1
3,175.74,6.78,0.2905,0.1928,0.0298,0.1225,0.0576,14,0.7649,9,3,syn_20260831_001239,2026-08-17,2026-08-30,1
5,106.97,5.96,0.0939,0.05,0.2786,0.1945,0.1235,12,0.5621,12,2,syn_20260831_001240,2026-08-17,2026-08-30,1
3,62.0,6.68,0.3462,0.311,0.0145,0.1206,0.044,15,0.7756,3,1,syn_20260831_001241,2026-08-17,2026-08-30,1
1,24.27,2.12,0.0,0.0,0.0,0.0431,0.048,2,0.1611,13,0,syn_20260831_001242,2026-08-17,2026-08-30,1
1,38.58,2.2,0.0,0.0,0.0,0.0384,0.0198,2,0.1663,4,3,syn_20260831_001243,2026-08-17,2026-08-30,1
5,94.43,4.78,0.164,0.2281,0.0038,0.0603,0.0354,15,0.7046,11,0,syn_20260831_001244,2026-08-17,2026-08-30,1
7,200.58,6.0,0.0707,0.0553,0.2163,0.146,0.1282,13,0.5877,8,1,syn_20260831_001245,2026-08-17,2026-08-30,1
1,36.82,3.0,0.0,0.0,0.0,0.0206,0.0282,3,0.0733,1,0,syn_20260831_001246,2026-08-17,2026-08-30,1
1,8.74,2.36,0.0,0.0,0.0,0.0155,0.0356,2,0.0478,10,1,syn_20260831_001247,2026-08-17,2026-08-30,1
6,92.39,4.86,0.237,0.1978,0.0235,0.1328,0.1,11,0.6,6,3,syn_20260831_001248,2026-08-17,2026-08-30,1
6,152.24,5.0,0.1344,0.1077,0.2486,0.1958,0.1111,18,0.5825,9,1,syn_20260831_001249,2026-08-17,2026-08-30,1
3,83.53,6.72,0.2405,0.1989,0.0486,0.1053,0.0458,13,0.6399,3,3,syn_20260831_001250,2026-08-17,2026-08-30,1
3,142.51,7.0,0.2737,0.35,0.0136,0.05,0.0463,15,0.6779,6,1,syn_20260831_001251,2026-08-17,2026-08-30,1
4,130.48,4.0,0.2081,0.1702,0.0094,0.1289,0.0429,10,0.85,9,1,syn_20260831_001252,2026-08-17,2026-08-30,1
7,120.14,7.29,0.1396,0.0996,0.1855,0.1698,0.0883,15,0.6003,7,3,syn_20260831_001253,2026-08-17,2026-08-30,1
1,38.46,2.02,0.0,0.0,0.0,0.0326,0.0435,2,0.1387,9,4,syn_20260831_001254,2026-08-17,2026-08-30,1
4,91.81,7.31,0.2259,0.2808,0.0266,0.0651,0.0179,13,0.6,14,0,syn_20260831_001255,2026-08-17,2026-08-30,1
4,60.0,5.24,0.2204,0.2563,0.0308,0.0845,0.0841,14,0.7027,9,4,syn_20260831_001256,2026-08-17,2026-08-30,1
7,100.21,6.59,0.133,0.0933,0.2397,0.1809,0.0532,15,0.6877,8,1,syn_20260831_001257,2026-08-17,2026-08-30,1
1,33.7,2.85,0.0,0.0,0.0,0.0415,0.05,2,0.0221,9,0,syn_20260831_001258,2026-08-17,2026-08-30,1
4,129.93,7.85,0.1354,0.057,0.1811,0.1314,0.1362,11,0.6196,9,3,syn_20260831_001259,2026-08-17,2026-08-30,1
3,240.8,3.78,0.0422,0.0373,0.0143,0.1658,0.2372,7,0.5309,8,3,syn_20260831_001260,2026-08-17,2026-08-30,1
4,147.09,6.31,0.2463,0.2588,0.0418,0.134,0.0338,13,0.7963,11,1,syn_20260831_001261,2026-08-17,2026-08-30,1
4,134.63,7.6,0.2789,0.2636,0.0252,0.137,0.0132,9,0.7687,7,2,syn_20260831_001262,2026-08-17,2026-08-30,1
1,12.6,2.47,0.0,0.0,0.0,0.0394,0.0191,2,0.0882,10,9,syn_20260831_001263,2026-08-17,2026-08-30,1
4,120.91,7.92,0.3371,0.2331,0.0344,0.1431,0.0229,12,0.756,5,0,syn_20260831_001264,2026-08-17,2026-08-30,1
5,125.44,4.95,0.2996,0.3159,0.0456,0.1312,0.0519,15,0.7939,9,1,syn_20260831_001265,2026-08-17,2026-08-30,1
1,7.41,2.44,0.0,0.0,0.0,0.0365,0.0433,2,0.0395,5,2,syn_20260831_001266,2026-08-17,2026-08-30,1
4,148.36,7.54,0.35,0.3142,0.0,0.0916,0.0155,14,0.7217,9,2,syn_20260831_001267,2026-08-17,2026-08-30,1
4,96.49,10.0,0.15,0.1404,0.1959,0.1615,0.1305,14,0.5,14,2,syn_20260831_001268,2026-08-17,2026-08-30,1
4,222.05,8.36,0.1468,0.085,0.2785,0.1111,0.1334,13,0.5041,6,2,syn_20260831_001269,2026-08-17,2026-08-30,1
7,220.84,8.63,0.1476,0.0873,0.1832,0.1776,0.0965,17,0.6696,9,2,syn_20260831_001270,2026-08-17,2026-08-30,1
1,26.34,2.8,0.0,0.0,0.0,0.0092,0.0048,2,0.0269,10,5,syn_20260831_001271,2026-08-17,2026-08-30,1
5,157.91,9.72,0.0806,0.1243,0.2583,0.1466,0.0914,13,0.5623,6,2,syn_20260831_001272,2026-08-17,2026-08-30,1
3,142.98,4.33,0.0746,0.0287,0.05,0.1331,0.2476,7,0.3907,13,1,syn_20260831_001273,2026-08-17,2026-08-30,1
3,122.16,7.13,0.26,0.2819,0.0374,0.05,0.0446,14,0.6182,8,1,syn_20260831_001274,2026-08-17,2026-08-30,1
7,119.48,6.69,0.1424,0.113,0.15,0.1227,0.12,13,0.7297,13,2,syn_20260831_001275,2026-08-17,2026-08-30,1
4,215.19,4.22,0.0888,0.0125,0.0335,0.1533,0.3,7,0.4976,13,4,syn_20260831_001276,2026-08-17,2026-08-30,1
6,209.86,9.04,0.1327,0.1316,0.1902,0.1617,0.15,20,0.6105,8,0,syn_20260831_001277,2026-08-17,2026-08-30,1
5,107.93,7.24,0.2176,0.2801,0.0338,0.0755,0.0043,11,0.6102,9,2,syn_20260831_001278,2026-08-17,2026-08-30,1
4,300.0,4.08,0.0628,0.0394,0.0279,0.1196,0.231,6,0.6,12,0,syn_20260831_001279,2026-08-17,2026-08-30,1
6,172.64,7.85,0.2717,0.3086,0.0275,0.0842,0.046,13,0.7759,11,2,syn_20260831_001280,2026-08-17,2026-08-30,1
5,166.86,8.0,0.2447,0.2549,0.0399,0.1219,0.0888,14,0.7952,4,0,syn_20260831_001281,2026-08-17,2026-08-30,1
3,159.39,7.81,0.1913,0.1839,0.0041,0.1403,0.0148,13,0.6523,12,3,syn_20260831_001282,2026-08-17,2026-08-30,1
2,156.42,5.08,0.0355,0.0192,0.0193,0.2341,0.1678,5,0.5727,14,1,syn_20260831_001283,2026-08-17,2026-08-30,1
1,12.98,2.29,0.0,0.0,0.0,0.0225,0.0051,2,0.1948,1,1,syn_20260831_001284,2026-08-17,2026-08-30,1
4,86.31,6.83,0.3238,0.1984,0.05,0.0886,0.0403,15,0.701,12,1,syn_20260831_001285,2026-08-17,2026-08-30,1
7,211.98,6.93,0.0775,0.0927,0.2579,0.1393,0.138,17,0.7257,10,3,syn_20260831_001286,2026-08-17,2026-08-30,1
6,121.07,6.05,0.0619,0.1019,0.2277,0.114,0.1085,16,0.5,8,2,syn_20260831_001287,2026-08-17,2026-08-30,1
2,211.94,4.36,0.0081,0.0372,0.0319,0.2394,0.15,6,0.3972,8,4,syn_20260831_001288,2026-08-17,2026-08-30,1
3,100.39,5.24,0.3149,0.2411,0.05,0.0825,0.0773,13,0.6369,9,0,syn_20260831_001289,2026-08-17,2026-08-30,1
7,152.58,5.0,0.1451,0.1332,0.1945,0.1756,0.125,19,0.6991,9,1,syn_20260831_001290,2026-08-17,2026-08-30,1
4,247.78,3.0,0.1,0.03,0.0451,0.1815,0.3,5,0.4782,8,0,syn_20260831_001291,2026-08-17,2026-08-30,1
5,180.0,7.23,0.2789,0.2114,0.037,0.05,0.0882,10,0.6125,13,1,syn_20260831_001292,2026-08-17,2026-08-30,1
1,18.18,2.49,0.0,0.0,0.0,0.02,0.0013,2,0.0074,9,9,syn_20260831_001293,2026-08-17,2026-08-30,1
6,153.03,5.73,0.1622,0.35,0.0219,0.1267,0.0662,14,0.8137,9,2,syn_20260831_001294,2026-08-17,2026-08-30,1
2,36.52,2.98,0.0088,0.0113,0.0412,0.0459,0.05,5,0.0182,9,0,syn_20260831_001295,2026-08-17,2026-08-30,1
5,106.03,8.55,0.0624,0.1063,0.2628,0.1876,0.1247,12,0.53,6,3,syn_20260831_001296,2026-08-17,2026-08-30,1
4,221.88,4.86,0.0532,0.0427,0.0052,0.2114,0.2442,6,0.322,5,0,syn_20260831_001297,2026-08-17,2026-08-30,1
5,99.7,7.45,0.1629,0.1705,0.009,0.114,0.044,8,0.7515,9,2,syn_20260831_001298,2026-08-17,2026-08-30,1
8,182.07,5.37,0.0728,0.05,0.2528,0.1868,0.15,10,0.6627,13,2,syn_20260831_001299,2026-08-17,2026-08-30,1
5,86.98,5.67,0.2817,0.3042,0.0144,0.0763,0.0941,14,0.7458,13,2,syn_20260831_001300,2026-08-17,2026-08-30,1
2,10.0,2.07,0.0369,0.0384,0.0304,0.0427,0.0464,3,0.0273,12,6,syn_20260831_001301,2026-08-17,2026-08-30,1
3,130.15,3.67,0.0887,0.0032,0.0072,0.1674,0.2537,6,0.5239,6,4,syn_20260831_001302,2026-08-17,2026-08-30,1
7,111.74,8.05,0.1007,0.15,0.2015,0.1553,0.0736,11,0.5168,7,2,syn_20260831_001303,2026-08-17,2026-08-30,1
4,120.46,5.76,0.1046,0.0757,0.15,0.1466,0.1474,17,0.7215,11,2,syn_20260831_001304,2026-08-17,2026-08-30,1
1,30.24,2.36,0.0,0.0,0.0,0.0434,0.0334,2,0.0,2,1,syn_20260831_001305,2026-08-17,2026-08-30,1
1,11.85,2.58,0.0,0.0,0.0,0.0235,0.0,3,0.0821,10,3,syn_20260831_001306,2026-08-17,2026-08-30,1
4,176.0,6.35,0.2764,0.2565,0.047,0.1345,0.0874,12,0.85,6,2,syn_20260831_001307,2026-08-17,2026-08-30,1
6,225.49,5.52,0.0926,0.1026,0.2465,0.1969,0.0502,10,0.5996,5,0,syn_20260831_001308,2026-08-17,2026-08-30,1
1,30.57,2.37,0.0,0.0,0.0,0.0317,0.0,2,0.0563,9,8,syn_20260831_001309,2026-08-17,2026-08-30,1
4,264.63,4.55,0.1,0.0416,0.0137,0.18,0.1935,10,0.3482,4,0,syn_20260831_001310,2026-08-17,2026-08-30,1
1,21.84,3.39,0.0361,0.0224,0.028,0.0673,0.0285,3,0.0736,5,0,syn_20260831_001311,2026-08-17,2026-08-30,1
4,115.47,5.92,0.2129,0.35,0.0343,0.1046,0.0359,10,0.8076,13,1,syn_20260831_001312,2026-08-17,2026-08-30,1
1,27.13,2.8,0.0,0.0,0.0,0.0181,0.0081,2,0.1794,10,4,syn_20260831_001313,2026-08-17,2026-08-30,1
3,122.17,5.38,0.1894,0.2735,0.0441,0.1207,0.0181,11,0.6551,9,3,syn_20260831_001314,2026-08-17,2026-08-30,1
3,165.82,5.63,0.1586,0.292,0.01,0.1278,0.0649,13,0.804,9,3,syn_20260831_001315,2026-08-17,2026-08-30,1
2,11.04,2.39,0.0152,0.0403,0.0281,0.0,0.0391,5,0.338,2,0,syn_20260831_001316,2026-08-17,2026-08-30,1
4,128.61,6.39,0.2372,0.2827,0.0454,0.1422,0.065,11,0.85,4,1,syn_20260831_001317,2026-08-17,2026-08-30,1
5,159.94,8.28,0.0764,0.0964,0.2286,0.1569,0.0851,12,0.5662,6,0,syn_20260831_001318,2026-08-17,2026-08-30,1
7,123.56,9.31,0.1065,0.1385,0.2527,0.1932,0.1225,13,0.7162,11,0,syn_20260831_001319,2026-08-17,2026-08-30,1
2,286.79,7.27,0.0385,0.0058,0.042,0.1621,0.244,10,0.4599,10,5,syn_20260831_001320,2026-08-17,2026-08-30,1
3,177.31,5.63,0.0898,0.0,0.0363,0.2054,0.2667,7,0.315,11,1,syn_20260831_001321,2026-08-17,2026-08-30,1
3,195.97,4.65,0.1,0.0029,0.0291,0.1926,0.1683,8,0.4077,8,3,syn_20260831_001322,2026-08-17,2026-08-30,1
5,118.65,5.98,0.2062,0.2558,0.0014,0.128,0.1,14,0.6691,13,2,syn_20260831_001323,2026-08-17,2026-08-30,1
1,19.63,2.45,0.0,0.0,0.0,0.0214,0.0458,2,0.0904,9,3,syn_20260831_001324,2026-08-17,2026-08-30,1
4,255.49,5.21,0.0958,0.0445,0.05,0.1335,0.2717,9,0.3594,9,3,syn_20260831_001325,2026-08-17,2026-08-30,1
1,15.85,2.7,0.0,0.0,0.0,0.0348,0.0209,3,0.0872,9,2,syn_20260831_001326,2026-08-17,2026-08-30,1
4,140.12,4.51,0.1518,0.2792,0.0096,0.1093,0.025,13,0.6288,13,4,syn_20260831_001327,2026-08-17,2026-08-30,1
1,35.31,2.2,0.0,0.0,0.0,0.0466,0.0324,2,0.1743,9,2,syn_20260831_001328,2026-08-17,2026-08-30,1
3,173.1,4.41,0.0771,0.025,0.005,0.2119,0.1536,7,0.3333,3,2,syn_20260831_001329,2026-08-17,2026-08-30,1
1,37.76,2.58,0.0054,0.0326,0.0043,0.0071,0.0087,3,0.2655,9,0,syn_20260831_001330,2026-08-17,2026-08-30,1
6,91.18,6.22,0.15,0.1521,0.0454,0.1314,0.0843,14,0.7399,8,3,syn_20260831_001331,2026-08-17,2026-08-30,1
5,163.79,4.39,0.1689,0.3288,0.0047,0.082,0.0558,14,0.804,14,1,syn_20260831_001332,2026-08-17,2026-08-30,1
4,158.22,5.6,0.0231,0.0147,0.0192,0.1225,0.2148,6,0.4294,13,1,syn_20260831_001333,2026-08-17,2026-08-30,1
1,9.79,2.44,0.0,0.0,0.0,0.0424,0.0292,2,0.1348,1,1,syn_20260831_001334,2026-08-17,2026-08-30,1
2,37.5,3.08,0.0,0.0096,0.0415,0.0367,0.0355,3,0.2028,9,3,syn_20260831_001335,2026-08-17,2026-08-30,1
5,139.48,4.63,0.2326,0.2387,0.0288,0.13,0.0001,14,0.7086,8,3,syn_20260831_001336,2026-08-17,2026-08-30,1
3,138.91,5.82,0.0822,0.05,0.0501,0.1369,0.199,6,0.6264,13,0,syn_20260831_001337,2026-08-17,2026-08-30,1
4,149.9,4.4,0.0726,0.0409,0.0184,0.1333,0.1943,9,0.6,13,5,syn_20260831_001338,2026-08-17,2026-08-30,1
4,191.78,5.22,0.1,0.0419,0.0147,0.2247,0.2348,7,0.3977,11,4,syn_20260831_001339,2026-08-17,2026-08-30,1
5,206.21,5.4,0.1074,0.1203,0.2052,0.1608,0.0689,12,0.6993,9,0,syn_20260831_001340,2026-08-17,2026-08-30,1
1,10.0,2.53,0.0355,0.05,0.0214,0.0816,0.002,3,0.0607,10,3,syn_20260831_001341,2026-08-17,2026-08-30,1
7,166.7,7.79,0.0914,0.139,0.1531,0.106,0.0924,11,0.5067,8,2,syn_20260831_001342,2026-08-17,2026-08-30,1
4,109.21,6.55,0.1702,0.181,0.003,0.0969,0.0435,13,0.7716,14,2,syn_20260831_001343,2026-08-17,2026-08-30,1
4,183.4,7.69,0.1045,0.0533,0.1988,0.1682,0.05,18,0.5904,9,2,syn_20260831_001344,2026-08-17,2026-08-30,1
6,120.18,6.5,0.3468,0.2972,0.0214,0.1237,0.0257,13,0.6668,9,3,syn_20260831_001345,2026-08-17,2026-08-30,1
4,180.0,5.1,0.15,0.3174,0.0,0.0943,0.0985,15,0.6355,9,2,syn_20260831_001346,2026-08-17,2026-08-30,1
4,76.71,7.94,0.275,0.1949,0.0245,0.0664,0.1,8,0.6153,14,2,syn_20260831_001347,2026-08-17,2026-08-30,1
4,90.72,5.3,0.2789,0.233,0.05,0.0914,0.0517,9,0.679,11,2,syn_20260831_001348,2026-08-17,2026-08-30,1
1,22.32,2.91,0.0,0.0,0.0,0.0359,0.0105,2,0.0358,14,2,syn_20260831_001349,2026-08-17,2026-08-30,1
1,27.74,2.3,0.0,0.0,0.0,0.0207,0.0368,2,0.1105,9,3,syn_20260831_001350,2026-08-17,2026-08-30,1
7,240.0,5.94,0.1088,0.0754,0.2701,0.1689,0.127,13,0.6184,11,2,syn_20260831_001351,2026-08-17,2026-08-30,1
1,27.43,2.44,0.0,0.0,0.0,0.0411,0.0445,2,0.1116,9,2,syn_20260831_001352,2026-08-17,2026-08-30,1
7,221.4,6.62,0.0719,0.1492,0.2168,0.1876,0.15,17,0.5713,7,1,syn_20260831_001353,2026-08-17,2026-08-30,1
3,169.34,5.26,0.15,0.3283,0.0119,0.1243,0.0651,10,0.7448,14,3,syn_20260831_001354,2026-08-17,2026-08-30,1
2,120.0,4.88,0.0538,0.0327,0.0211,0.1594,0.2229,9,0.4614,7,2,syn_20260831_001355,2026-08-17,2026-08-30,1
2,274.46,3.0,0.0182,0.05,0.0322,0.25,0.2191,6,0.3459,8,4,syn_20260831_001356,2026-08-17,2026-08-30,1
1,38.35,2.08,0.0223,0.0213,0.05,0.0668,0.0065,2,0.2158,9,1,syn_20260831_001357,2026-08-17,2026-08-30,1
4,107.38,7.69,0.2816,0.2226,0.049,0.0908,0.0613,10,0.6,9,1,syn_20260831_001358,2026-08-17,2026-08-30,1
5,118.07,7.91,0.2285,0.2518,0.0231,0.1157,0.007,13,0.6286,11,4,syn_20260831_001359,2026-08-17,2026-08-30,1
1,22.7,2.56,0.0,0.0,0.0,0.0219,0.0252,2,0.1188,7,4,syn_20260831_001360,2026-08-17,2026-08-30,1
6,135.94,5.59,0.2215,0.1976,0.0113,0.0953,0.0685,10,0.85,11,3,syn_20260831_001361,2026-08-17,2026-08-30,1
1,22.03,3.0,0.0,0.0,0.0,0.0369,0.0038,2,0.0094,13,3,syn_20260831_001362,2026-08-17,2026-08-30,1
5,118.8,5.56,0.1181,0.1489,0.235,0.1794,0.0946,16,0.6553,11,2,syn_20260831_001363,2026-08-17,2026-08-30,1
4,124.48,7.53,0.2794,0.2128,0.0439,0.1299,0.1,10,0.6226,13,2,syn_20260831_001364,2026-08-17,2026-08-30,1
1,5.0,2.7,0.0,0.0,0.0,0.0067,0.0404,3,0.0753,9,1,syn_20260831_001365,2026-08-17,2026-08-30,1
6,180.0,4.47,0.2622,0.2975,0.0459,0.0674,0.025,9,0.7275,10,2,syn_20260831_001366,2026-08-17,2026-08-30,1
1,9.77,2.41,0.0,0.0,0.0,0.0097,0.0374,2,0.1512,7,6,syn_20260831_001367,2026-08-17,2026-08-30,1
4,269.75,5.97,0.026,0.0289,0.0401,0.1764,0.15,10,0.5472,5,2,syn_20260831_001368,2026-08-17,2026-08-30,1
3,140.39,4.17,0.0644,0.0,0.0206,0.2255,0.2882,6,0.5084,4,2,syn_20260831_001369,2026-08-17,2026-08-30,1
5,215.11,9.68,0.132,0.1257,0.245,0.1879,0.0596,12,0.5034,7,3,syn_20260831_001370,2026-08-17,2026-08-30,1
1,21.87,2.0,0.0,0.0,0.0,0.0259,0.013,2,0.144,2,0,syn_20260831_001371,2026-08-17,2026-08-30,1
