Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score,Replaced,Substitute ID,Substitute Brand,Substitute Size,Substitute Price,Substitute Quality,Price Saved
1623,49A2208E,CUS6853,Male,QLD,Credit Card,ITM91313,Nestle,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
1623,49A2208E,CUS6853,Male,QLD,Credit Card,ITM73444,Oreo,200 g,Snacks,Biscuits,6.75,6.71,0.01,4,26.84,5,Yes,ITM66308,Oreo,200 g,6.23,5.0,1.92
1623,49A2208E,CUS6853,Male,QLD,Credit Card,ITM28085,Australian Fresh,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2,Yes,ITM69561,Coles Brand,500 mL,15.67,3.0,3.08
1623,49A2208E,CUS6853,Male,QLD,Credit Card,ITM96806,Helga's,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,5,Yes,ITM85988,Coles Bakery,8 pack,13.15,4.0,29.96
1624,41791EE1,CUS4921,Male,NSW,Credit Card,ITM74950,Coles RSPCA Approved,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,0.18
1624,41791EE1,CUS4921,Male,NSW,Credit Card,ITM82173,Monster,1500 mL,Beverages,Energy Drinks,8.27,7.61,0.08,4,30.44,5,Yes,ITM54765,V,1500 mL,7.05,5.0,2.24
1624,41791EE1,CUS4921,Male,NSW,Credit Card,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
1624,41791EE1,CUS4921,Male,NSW,Credit Card,ITM57792,Devondale,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,2,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
1625,31444390,CUS3695,Female,SA,Credit Card,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2,Yes,ITM28085,Australian Fresh,1000 g,17.21,2.0,0.52
1625,31444390,CUS3695,Female,SA,Credit Card,ITM12293,Tilda,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
1625,31444390,CUS3695,Female,SA,Credit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
1626,2229F16D,CUS5549,Male,NSW,Cash,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
1626,2229F16D,CUS5549,Male,NSW,Cash,ITM32500,Bega,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5,No,,,,,,
1626,2229F16D,CUS5549,Male,NSW,Cash,ITM34814,Devondale,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5,Yes,ITM67652,Coles RSPCA Approved,1000 g,2.67,5.0,3.1
1626,2229F16D,CUS5549,Male,NSW,Cash,ITM99787,Bertocchi,500 g,Meat,Pork,11.61,11.38,0.02,2,22.76,5,Yes,ITM76397,Barilla,500 g,9.69,5.0,3.38
1626,2229F16D,CUS5549,Male,NSW,Cash,ITM35671,Red Rock Deli,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5,Yes,ITM98744,Smith's,250 g,11.37,5.0,8.6
1627,FA5E92EA,CUS7423,Male,NSW,Debit Card,ITM57792,Bega,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
1627,FA5E92EA,CUS7423,Male,NSW,Debit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
1627,FA5E92EA,CUS7423,Male,NSW,Debit Card,ITM12153,San Remo,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5,Yes,IT71803,San Remo,300 g,4.54,5.0,12.08
1628,7458501F, CUS2341,Male,NSW,Cash,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
1628,7458501F, CUS2341,Male,NSW,Cash,ITM65080,Australian Fresh,1500 g,Produce,Fruits,18.75,18.56,0.01,1,18.56,4,Yes,ITM35042,Coles Brand,1500 g,11.65,5.0,6.91
1628,7458501F, CUS2341,Male,NSW,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
1629,9F2D43DE, CUS5515,Male,SA,Cash,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
1629,9F2D43DE, CUS5515,Male,SA,Cash,ITM27502,Australian Fresh,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4,Yes,ITM76397,Barilla,500 g,9.69,5.0,17.31
1629,9F2D43DE, CUS5515,Male,SA,Cash,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
1630,610B60F0,CUS1725,Female,WA,Credit Card,ITM19369,Australian Fresh,1500 g,Produce,Vegetables,12.12,9.57,0.21,2,19.14,5,Yes,ITM61583,Bertocchi,1500 g,6.41,5.0,6.32
1630,610B60F0,CUS1725,Female,WA,Credit Card,ITM31832,Bertocchi,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,3,Yes,ITM96045,Australian Fresh,1500 g,17.76,3.0,3.06
1630,610B60F0,CUS1725,Female,WA,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
1630,610B60F0,CUS1725,Female,WA,Credit Card,ITM91313,Nestle,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
1630,610B60F0,CUS1725,Female,WA,Credit Card,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5,Yes,ITM82173,Red Bull,1500 mL,7.61,5.0,8.08
1631,14E2A539,CUS7178,Male,VIC,Cash,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5,Yes,ITM26641,Coles Brand,1000 mL,7.8,5.0,0.8
1631,14E2A539,CUS7178,Male,VIC,Cash,ITM34498,Bertocchi,500 g,Meat,Pork,7.1,5.11,0.28,1,5.11,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,1.77
1631,14E2A539,CUS7178,Male,VIC,Cash,ITM34535,Berri,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
1631,14E2A539,CUS7178,Male,VIC,Cash,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
1632,BAFD005B,CUS3479,Female,NSW,Cash,ITM69722,SPC,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,9.8
1632,BAFD005B,CUS3479,Female,NSW,Cash,ITM82173,Monster,1500 mL,Beverages,Energy Drinks,8.27,7.61,0.08,4,30.44,5,Yes,ITM54765,V,1500 mL,7.05,5.0,2.24
1632,BAFD005B,CUS3479,Female,NSW,Cash,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
1632,BAFD005B,CUS3479,Female,NSW,Cash,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
1632,BAFD005B,CUS3479,Female,NSW,Cash,ITM69622,Tip Top,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5,Yes,ITM79306,Helga's,6 pack,6.01,5.0,5.49
1633,5C3B0294,CUS8945,Female,VIC,Credit Card,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5,Yes,ITM70911,Australian Fresh,500 g,5.03,5.0,6.04
1633,5C3B0294,CUS8945,Female,VIC,Credit Card,ITM38892,Berri,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
1633,5C3B0294,CUS8945,Female,VIC,Credit Card,ITM53578,Bertocchi,250 g,Meat,Pork,3.85,3.39,0.12,3,10.17,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.69
1633,5C3B0294,CUS8945,Female,VIC,Credit Card,ITM23219,Paul's,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,3.26
1634,A6D15150,CUS6825,Female,VIC,Credit Card,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
1634,A6D15150,CUS6825,Female,VIC,Credit Card,ITM73376,Lindt,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,5.42
1634,A6D15150,CUS6825,Female,VIC,Credit Card,ITM57792,Mainland,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
1634,A6D15150,CUS6825,Female,VIC,Credit Card,ITM26641,Coca-Cola,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
1634,A6D15150,CUS6825,Female,VIC,Credit Card,ITM23219,Dairy Farmers,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,3.26
1635,27175BB4,CUS4017,Male,NSW,Cash,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
1635,27175BB4,CUS4017,Male,NSW,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
1635,27175BB4,CUS4017,Male,NSW,Cash,ITM73376,Lindt,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,5.42
1635,27175BB4,CUS4017,Male,NSW,Cash,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
1636,B6B3D2A1,CUS7178,Male,QLD,Debit Card,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
1636,B6B3D2A1,CUS7178,Male,QLD,Debit Card,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4,Yes,ITM38892,Golden Circle,250 mL,18.94,3.0,2.64
1636,B6B3D2A1,CUS7178,Male,QLD,Debit Card,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
1637,B141E53B,CUS5549,Male,QLD,Cash,ITM54167,Coles Brand,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
1637,B141E53B,CUS5549,Male,QLD,Cash,ITM76900,Tilda,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5,Yes,ITM37711,Tilda,1000 g,2.25,5.0,1.48
1637,B141E53B,CUS5549,Male,QLD,Cash,ITM61269,V,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,4,Yes,ITM99586,Monster,2000 mL,17.51,4.0,20.15
1637,B141E53B,CUS5549,Male,QLD,Cash,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
1637,B141E53B,CUS5549,Male,QLD,Cash,ITM55806,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Smith's,300 g,8.36,5.0,2.65
1638,BBE5F1D8,CUS5449,Male,WA,Credit Card,ITM32500,Devondale,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5,No,,,,,,
1638,BBE5F1D8,CUS5449,Male,WA,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
1638,BBE5F1D8,CUS5449,Male,WA,Credit Card,ITM38731,Helga's,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
1639,E6DC4C70,CUS3868,Male,QLD,Debit Card,ITM67652,Lilydale,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5,Yes,ITM14960,Paul's,500 mL,2.16,5.0,1.53
1639,E6DC4C70,CUS3868,Male,QLD,Debit Card,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
1639,E6DC4C70,CUS3868,Male,QLD,Debit Card,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
1639,E6DC4C70,CUS3868,Male,QLD,Debit Card,ITM97602,Smith's,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5,No,,,,,,
1640,358C2667,CUS2409,Male,QLD,Cash,ITM90456,Coles Brand,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5,Yes,ITM70911,Australian Fresh,500 g,5.03,5.0,6.04
1640,358C2667,CUS2409,Male,QLD,Cash,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,11.72
1640,358C2667,CUS2409,Male,QLD,Cash,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
1641,C33357ED,CUS4921,Female,NSW,Credit Card,ITM38892,Daily Juice,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,2,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
1641,C33357ED,CUS4921,Female,NSW,Credit Card,ITM69561,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5,Yes,ITM52081,Barilla,1000 g,12.44,5.0,16.15
1641,C33357ED,CUS4921,Female,NSW,Credit Card,ITM38008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5,Yes,ITM54765,V,1500 mL,7.05,5.0,4.92
1641,C33357ED,CUS4921,Female,NSW,Credit Card,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5,Yes,ITM74950,Coles Brand,1500 g,5.11,5.0,6.5
1642,A575304A,CUS7114,Male,QLD,Credit Card,ITM90145,Daily Juice,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,4,Yes,ITM35008,Coles Brand,250 mL,8.34,5.0,2.57
1642,A575304A,CUS7114,Male,QLD,Credit Card,ITM38892,Golden Circle,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
1642,A575304A,CUS7114,Male,QLD,Credit Card,ITM90456,Coles Brand,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5,Yes,ITM70911,Australian Fresh,500 g,5.03,5.0,6.04
1643,B0277CE4,CUS6619,Female,QLD,Credit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5,Yes,ITM49103,Tip Top,2 pack,7.84,5.0,5.25
1643,B0277CE4,CUS6619,Female,QLD,Credit Card,ITM55806,Smith's,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,4,Yes,ITM13754,Smith's,200 g,13.09,4.0,4.68
1643,B0277CE4,CUS6619,Female,QLD,Credit Card,ITM99586,Monster,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,4,Yes,ITM38008,Coca-Cola,1500 mL,11.97,5.0,22.16
1643,B0277CE4,CUS6619,Female,QLD,Credit Card,ITM61583,Bertocchi,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5,Yes,ITM74950,Coles Brand,1500 g,5.11,5.0,6.5
1644,C7D71AC4,CUS3779,Female,WA,Cash,ITM73376,Lindt,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,5.42
1644,C7D71AC4,CUS3779,Female,WA,Cash,ITM65080,Australian Fresh,1500 g,Produce,Fruits,18.75,18.56,0.01,1,18.56,4,Yes,ITM35042,Coles Brand,1500 g,11.65,5.0,6.91
1644,C7D71AC4,CUS3779,Female,WA,Cash,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
1645,C33EB33D,CUS5069,Female,SA,Credit Card,ITM45752,Australian Fresh,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4,Yes,ITM19369,Australian Fresh,1500 g,9.57,5.0,9.12
1645,C33EB33D,CUS5069,Female,SA,Credit Card,ITM34535,Berri,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
1645,C33EB33D,CUS5069,Female,SA,Credit Card,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
1646,5C619B06,CUS4386,Female,SA,Credit Card,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
1646,5C619B06,CUS4386,Female,SA,Credit Card,ITM61583,Bertocchi,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5,Yes,ITM74950,Coles Brand,1500 g,5.11,5.0,6.5
1646,5C619B06,CUS4386,Female,SA,Credit Card,ITM72983,Daily Juice,500 mL,Beverages,Juice,23.73,18.03,0.24,4,72.12,2,Yes,ITM50843,Berri,250 mL,17.13,3.0,3.6
1646,5C619B06,CUS4386,Female,SA,Credit Card,ITM70911,Coles Brand,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM18743,Coles Brand,500 g,2.15,5.0,14.4
1646,5C619B06,CUS4386,Female,SA,Credit Card,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
1647,4B6B4C77,CUS5945,Female,QLD,Debit Card,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5,Yes,ITM49802,Tip Top,2 pack,3.91,5.0,2.1
1647,4B6B4C77,CUS5945,Female,QLD,Debit Card,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
1647,4B6B4C77,CUS5945,Female,QLD,Debit Card,ITM28469,TUC,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,2,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,17.32
1647,4B6B4C77,CUS5945,Female,QLD,Debit Card,ITM72983,Daily Juice,500 mL,Beverages,Juice,23.73,18.03,0.24,4,72.12,2,Yes,ITM50843,Berri,250 mL,17.13,3.0,3.6
1647,4B6B4C77,CUS5945,Female,QLD,Debit Card,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
1648,F3909AC7,CUS3439,Male,VIC,Cash,ITM10665,Pepsi,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
1648,F3909AC7,CUS3439,Male,VIC,Cash,ITM91476,Barilla,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
1648,F3909AC7,CUS3439,Male,VIC,Cash,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
1648,F3909AC7,CUS3439,Male,VIC,Cash,ITM28590,Oreo,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,3,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
1649,99F8D482,CUS2877,Female,WA,Debit Card,ITM90145,Daily Juice,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,4,Yes,ITM35008,Coles Brand,250 mL,8.34,5.0,2.57
1649,99F8D482,CUS2877,Female,WA,Debit Card,ITM53578,Coles Brand,250 g,Meat,Pork,3.85,3.39,0.12,3,10.17,5,Yes,ITM14960,A2 Milk,500 mL,2.16,5.0,3.69
1649,99F8D482,CUS2877,Female,WA,Debit Card,ITM74950,Coles RSPCA Approved,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,0.18
1649,99F8D482,CUS2877,Female,WA,Debit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
1649,99F8D482,CUS2877,Female,WA,Debit Card,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5,Yes,ITM26641,Coles Brand,1000 mL,7.8,5.0,0.8
1650,E6076554,CUS3469,Male,WA,Cash,ITM13754,Lindt,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5,Yes,ITM91313,Cadbury,200 g,7.18,5.0,2.3
1650,E6076554,CUS3469,Male,WA,Cash,ITM38008,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5,Yes,ITM54765,V,1500 mL,7.05,5.0,4.92
1650,E6076554,CUS3469,Male,WA,Cash,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5,Yes,ITM74950,Coles Brand,1500 g,5.11,5.0,6.5
1650,E6076554,CUS3469,Male,WA,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
1650,E6076554,CUS3469,Male,WA,Cash,ITM91313,Nestle,200g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
1651,BF1D175F,Cus5449,Female,VIC,Cash,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
1651,BF1D175F,Cus5449,Female,VIC,Cash,ITM69561,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5,Yes,ITM52081,Barilla,1000 g,12.44,5.0,16.15
1651,BF1D175F,Cus5449,Female,VIC,Cash,ITM69622,Tip Top,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5,Yes,ITM79306,Helga's,6 pack,6.01,5.0,5.49
1651,BF1D175F,Cus5449,Female,VIC,Cash,ITM48210,Schweppes,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4,Yes,ITM10665,Coca-Cola,2000 mL,15.34,5.0,11.06
1651,BF1D175F,Cus5449,Female,VIC,Cash,ITM69561,Paul's,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,4,Yes,ITM52081,Barilla,1000 g,12.44,5.0,16.15
1652,FCC169D9,CUS3914,Male,NSW,Cash,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5,Yes,ITM70911,Australian Fresh,500 g,5.03,5.0,6.04
1652,FCC169D9,CUS3914,Male,NSW,Cash,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2,Yes,ITM28085,Australian Fresh,1000 g,17.21,2.0,0.52
1652,FCC169D9,CUS3914,Male,NSW,Cash,ITM14960,A2 Milk,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5,Yes,ITM58614,Balfours,2 pack,1.65,5.0,2.04
1652,FCC169D9,CUS3914,Male,NSW,Cash,ITM50710,Yoplait,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
1652,FCC169D9,CUS3914,Male,NSW,Cash,ITM96045,Australian Fresh,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3,Yes,ITM28063,Coles Brand,1500 g,17.73,2.0,0.15
1653,3D62CAEA, CUS2341 ,Female,VIC,Debit Card,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
1653,3D62CAEA, CUS2341 ,Female,VIC,Debit Card,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
1653,3D62CAEA, CUS2341 ,Female,VIC,Debit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
1653,3D62CAEA, CUS2341 ,Female,VIC,Debit Card,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
1654,35E5462E,CUS3102,Female,VIC,Cash,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5,Yes,IT80492,Balfours,2 pack,13.15,4.0,3.36
1654,35E5462E,CUS3102,Female,VIC,Cash,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
1654,35E5462E,CUS3102,Female,VIC,Cash,ITM28469,TUC,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,2,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,17.32
1655,961B7AFB,CUS6241,Female,NSW,Credit Card,ITM28590,Cadbury,200 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM80077,Edgell,250 g,2.41,5.0,5.8
1655,961B7AFB,CUS6241,Female,NSW,Credit Card,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5,Yes,ITM13754,Smith's,200 g,13.09,4.0,4.68
