Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score
1438,0FD4B511,CUS3151,Female,NSW,Credit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
1438,0FD4B511,CUS3151,Female,NSW,Credit Card,ITM88148,Chobani,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5
1438,0FD4B511,CUS3151,Female,NSW,Credit Card,ITM53580,Schweppes,500 mL,Beverages,Soft Drinks,16.7,14.53,0.13,2,29.06,5
1439,BE305770,CUS4966,Male,VIC,Cash,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
1439,BE305770,CUS4966,Male,VIC,Cash,ITM49021,Sara Lee,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5
1439,BE305770,CUS4966,Male,VIC,Cash,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2
1440,AA0AADDC,CUS6825,Female,NSW,Credit Card,ITM66308,Arnott's,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
1440,AA0AADDC,CUS6825,Female,NSW,Credit Card,ITM78671,Cadbury,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5
1440,AA0AADDC,CUS6825,Female,NSW,Credit Card,ITM41893,Tip Top,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5
1441,FCA3F713, CUS2341,Female,QLD,Debit Card,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
1441,FCA3F713, CUS2341,Female,QLD,Debit Card,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
1441,FCA3F713, CUS2341,Female,QLD,Debit Card,ITM49021,Sara Lee,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5
1441,FCA3F713, CUS2341,Female,QLD,Debit Card,ITM47678,Nestle,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
1441,FCA3F713, CUS2341,Female,QLD,Debit Card,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5
1442,ED85CDC8, CUS7178 ,Female,NSW,Cash,ITM70911,Coles Brand,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5
1442,ED85CDC8, CUS7178 ,Female,NSW,Cash,ITM27502,Coles Brand,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4
1442,ED85CDC8, CUS7178 ,Female,NSW,Cash,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
1442,ED85CDC8, CUS7178 ,Female,NSW,Cash,ITM34814,Bega,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
1443,D96407D9,CUS2348,Male,QLD,Cash,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5
1443,D96407D9,CUS2348,Male,QLD,Cash,ITM19369,Australian Fresh,1500 g,Produce,Vegetables,12.12,9.57,0.21,2,19.14,5
1443,D96407D9,CUS2348,Male,QLD,Cash,ITM34814,Bega,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
1443,D96407D9,CUS2348,Male,QLD,Cash,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1444,31DBF5B1,CUS4196,Female,SA,Debit Card,ITM76900,Tilda,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
1444,31DBF5B1,CUS4196,Female,SA,Debit Card,ITM30505,Coles RSPCA Approved,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5
1444,31DBF5B1,CUS4196,Female,SA,Debit Card,ITM23219,Dairy Farmers,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3
1444,31DBF5B1,CUS4196,Female,SA,Debit Card,ITM81101,Smith's,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
1444,31DBF5B1,CUS4196,Female,SA,Debit Card,ITM58614,Coles Bakery,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
1445,DF181A58,CUS1650,Male,WA,Credit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
1445,DF181A58,CUS1650,Male,WA,Credit Card,ITM71806,San Remo,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,4
1445,DF181A58,CUS1650,Male,WA,Credit Card,ITM50710,Yoplait,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
1445,DF181A58,CUS1650,Male,WA,Credit Card,ITM99586,Red Bull,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,5
1446,B45BF8FF,CUS5616,Male,WA,Credit Card,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
1446,B45BF8FF,CUS5616,Male,WA,Credit Card,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
1446,B45BF8FF,CUS5616,Male,WA,Credit Card,ITM61583,Coles Brand,1500 g,Meat,Pork,8.32,6.41,0.23,5,32.05,5
1447,607729C4,CUS4921,Female,QLD,Cash,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1447,607729C4,CUS4921,Female,QLD,Cash,ITM91476,Barilla,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
1447,607729C4,CUS4921,Female,QLD,Cash,ITM28469,Arnott's,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,4
1448,AF4B3511,CUS3951,Female,VIC,Debit Card,ITM66308,TUC,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
1448,AF4B3511,CUS3951,Female,VIC,Debit Card,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5
1448,AF4B3511,CUS3951,Female,VIC,Debit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
1448,AF4B3511,CUS3951,Female,VIC,Debit Card,ITM38731,Tip Top,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
1449,D2B204D5,CUS3819,Male,NSW,Credit Card,ITM60074,Tilda,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,5
1449,D2B204D5,CUS3819,Male,NSW,Credit Card,ITM25291,Nestle,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
1449,D2B204D5,CUS3819,Male,NSW,Credit Card,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1449,D2B204D5,CUS3819,Male,NSW,Credit Card,ITM41893,Tip Top,2 pack,Bakery,Bread,8.34,7.67,0.08,1,7.67,5
1449,D2B204D5,CUS3819,Male,NSW,Credit Card,ITM34137,Heinz,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1450,C34E0BAF,CUS1039,Male,WA,Cash,ITM57792,Mainland,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3
1450,C34E0BAF,CUS1039,Male,WA,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
1450,C34E0BAF,CUS1039,Male,WA,Cash,ITM69622,Abbott's Village,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5
1450,C34E0BAF,CUS1039,Male,WA,Cash,ITM27502,Australian Fresh,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4
1451,58A26549,CUS7881,Female,SA,Credit Card,ITM38731,Tip Top,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
1451,58A26549,CUS7881,Female,SA,Credit Card,ITM54167,Coles Brand,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
1451,58A26549,CUS7881,Female,SA,Credit Card,ITM13754,Lindt,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
1451,58A26549,CUS7881,Female,SA,Credit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
1452,763C381D,CUS5179,Female,QLD,Cash,ITM31013,Coca-Cola,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
1452,763C381D,CUS5179,Female,QLD,Cash,ITM48210,Schweppes,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
1452,763C381D,CUS5179,Female,QLD,Cash,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
1452,763C381D,CUS5179,Female,QLD,Cash,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5
1452,763C381D,CUS5179,Female,QLD,Cash,ITM31832,Bertocchi,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,3
1453,38AFC612,CUS4386,Male,SA,Credit Card,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
1453,38AFC612,CUS4386,Male,SA,Credit Card,ITM34137,Heinz,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1453,38AFC612,CUS4386,Male,SA,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
1454,F853E3DA,CUS7394,Male,QLD,Debit Card,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4
1454,F853E3DA,CUS7394,Male,QLD,Debit Card,ITM14617,Bertocchi,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
1454,F853E3DA,CUS7394,Male,QLD,Debit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
1454,F853E3DA,CUS7394,Male,QLD,Debit Card,ITM61284,Sunrice,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,3
1455,FD8B73D1,CUS1264,Female,VIC,Debit Card,ITM55806,Red Rock Deli,150 g,Snacks,Chips,18.78,14.65,0.22,3,43.95,5
1455,FD8B73D1,CUS1264,Female,VIC,Debit Card,ITM34535,Daily Juice,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
1455,FD8B73D1,CUS1264,Female,VIC,Debit Card,ITM28469,Arnott's,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,4
1455,FD8B73D1,CUS1264,Female,VIC,Debit Card,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1455,FD8B73D1,CUS1264,Female,VIC,Debit Card,ITM70406,Devondale,2000 mL,Dairy,Cheese,23.69,22.98,0.03,2,45.96,3
1456,D3ABFED1,CUS6825,Male,QLD,Cash,ITM23586,Yoplait,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
1456,D3ABFED1,CUS6825,Male,QLD,Cash,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1456,D3ABFED1,CUS6825,Male,QLD,Cash,ITM49209,Monster,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
1456,D3ABFED1,CUS6825,Male,QLD,Cash,ITM14960,Paul's,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
1456,D3ABFED1,CUS6825,Male,QLD,Cash,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
1457,F984F071,CUS1463,Female,WA,Debit Card,ITM91476,Barilla,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
1457,F984F071,CUS1463,Female,WA,Debit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
1457,F984F071,CUS1463,Female,WA,Debit Card,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1458,4279F3D6,CUS9063,Female,SA,Debit Card,ITM45482,Cool Ridge,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5
1458,4279F3D6,CUS9063,Female,SA,Debit Card,ITM68123,Chobani,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
1458,4279F3D6,CUS9063,Female,SA,Debit Card,ITM68123,Yoplait,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
1458,4279F3D6,CUS9063,Female,SA,Debit Card,ITM88148,Jalna,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5
1458,4279F3D6,CUS9063,Female,SA,Debit Card,ITM98744,Smith's,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
1459,5C5A5BA0,CUS2946,Male,VIC,Credit Card,ITM81101,Red Rock Deli,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
1459,5C5A5BA0,CUS2946,Male,VIC,Credit Card,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4
1459,5C5A5BA0,CUS2946,Male,VIC,Credit Card,ITM79306,Tip Top,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
1459,5C5A5BA0,CUS2946,Male,VIC,Credit Card,ITM50876,Lilydale,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,4
1459,5C5A5BA0,CUS2946,Male,VIC,Credit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4
1460,A660649C,CUS9002,Male,NSW,Debit Card,ITM28590,Oreo,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,3
1460,A660649C,CUS9002,Male,NSW,Debit Card,ITM34013,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
1460,A660649C,CUS9002,Male,NSW,Debit Card,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
1460,A660649C,CUS9002,Male,NSW,Debit Card,ITM91313,Nestle,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
1460,A660649C,CUS9002,Male,NSW,Debit Card,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1461,73E8B876,CUS7394,Male,NSW,Credit Card,ITM69722,Edgell,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
1461,73E8B876,CUS7394,Male,NSW,Credit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
1461,73E8B876,CUS7394,Male,NSW,Credit Card,ITM23586,Jalna,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
1461,73E8B876,CUS7394,Male,NSW,Credit Card,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
1461,73E8B876,CUS7394,Male,NSW,Credit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
1462,24BC9437,CUS8114,Male,SA,Cash,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
1462,24BC9437,CUS8114,Male,SA,Cash,ITM49902,Coles Brand,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1462,24BC9437,CUS8114,Male,SA,Cash,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
1463,B7F67749,CUS1348,Female,NSW,Cash,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
1463,B7F67749,CUS1348,Female,NSW,Cash,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1463,B7F67749,CUS1348,Female,NSW,Cash,ITM96045,Coles Brand,1500 g,Produce,Vegetables,22.2,17.76,0.2,5,88.8,3
1463,B7F67749,CUS1348,Female,NSW,Cash,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
1464,607A1B1B,CUS7121,Female,NSW,Cash,ITM82173,Red Bull,1500 mL,Beverages,Energy Drinks,8.27,7.61,0.08,4,30.44,5
1464,607A1B1B,CUS7121,Female,NSW,Cash,ITM80077,Edgell,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5
1464,607A1B1B,CUS7121,Female,NSW,Cash,ITM35671,Smith's,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,4
1465,3FE0311D,CUS5893,Female,WA,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
1465,3FE0311D,CUS5893,Female,WA,Cash,ITM34535,Daily Juice,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
1465,3FE0311D,CUS5893,Female,WA,Cash,ITM35042,Coles Brand,1500 g,Produce,fruits,12.94,11.65,0.1,4,46.6,5
1465,3FE0311D,CUS5893,Female,WA,Cash,ITM32500,Bega,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
1465,3FE0311D,CUS5893,Female,WA,Cash,ITM50876,Lilydale,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,4
1466,48657257,CUS6244,Female,WA,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
1466,48657257,CUS6244,Female,WA,Cash,ITM20351,Bertocchi,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5
1466,48657257,CUS6244,Female,WA,Cash,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
1467,81D4D308,CUS4872,Male,SA,Cash,ITM71806,Tilda,250 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4
1467,81D4D308,CUS4872,Male,SA,Cash,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
1467,81D4D308,CUS4872,Male,SA,Cash,ITM38892,Golden Circle,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3
1468,2A4173F4,CUS6059,Female,QLD,Cash,ITM68123,Jalna,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
1468,2A4173F4,CUS6059,Female,QLD,Cash,ITM21419,A2 Milk,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5
1468,2A4173F4,CUS6059,Female,QLD,Cash,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1468,2A4173F4,CUS6059,Female,QLD,Cash,ITM57792,Devondale,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,2
1469,CEA4F507,CUS9274,Female,WA,Debit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
1469,CEA4F507,CUS9274,Female,WA,Debit Card,ITM79306,Tip Top,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
1469,CEA4F507,CUS9274,Female,WA,Debit Card,ITM32500,Mainland,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
1470,721C80D7,CUS1039,Male,WA,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
1470,721C80D7,CUS1039,Male,WA,Cash,ITM28469,Arnott's,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,4
1470,721C80D7,CUS1039,Male,WA,Cash,ITM74950,Coles RSPCA Approved,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,3
1470,721C80D7,CUS1039,Male,WA,Cash,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
1470,721C80D7,CUS1039,Male,WA,Cash,ITM65080,Coles Brand,1500 g,Produce,Fruits,18.75,18.56,0.01,1,18.56,4
1471,5372F3DB, CUS39ок ,Female,QLD,Credit Card,ITM68123,Jalna,1000 mL,Dairy,Yogurt,11.94,8.6,0.28,1,8.6,5
1471,5372F3DB, CUS39ок ,Female,QLD,Credit Card,ITM50710,Yoplait,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
1471,5372F3DB, CUS39ок ,Female,QLD,Credit Card,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
1472,D5D4CF3F,CUS9396,Female,SA,Cash,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
1472,D5D4CF3F,CUS9396,Female,SA,Cash,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
1472,D5D4CF3F,CUS9396,Female,SA,Cash,ITM99586,Monster,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,4
1472,D5D4CF3F,CUS9396,Female,SA,Cash,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1473,DD9B955A,CUS3951,Male,VIC,Debit Card,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1473,DD9B955A,CUS3951,Male,VIC,Debit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5
1473,DD9B955A,CUS3951,Male,VIC,Debit Card,ITM34535,Berri,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
1474,F9CE4B49,CUS4921,Male,VIC,Debit Card,ITM23219,Dairy Farmers,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3
1474,F9CE4B49,CUS4921,Male,VIC,Debit Card,ITM28063,Australian Fresh,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
1474,F9CE4B49,CUS4921,Male,VIC,Debit Card,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1474,F9CE4B49,CUS4921,Male,VIC,Debit Card,ITM78671,Nestle,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5
1475,31023154,CUS9958,Male,VIC,Credit Card,ITM32607,SPC,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
1475,31023154,CUS9958,Male,VIC,Credit Card,ITM69561,Dairy Farmers,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,4
1475,31023154,CUS9958,Male,VIC,Credit Card,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
1475,31023154,CUS9958,Male,VIC,Credit Card,ITM97602,Smith's,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5
1476,2F71F9AF,CUS2409,Female,WA,Cash,ITM32500,Devondale,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
1476,2F71F9AF,CUS2409,Female,WA,Cash,ITM85988,Coles Bakery,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,4
1476,2F71F9AF,CUS2409,Female,WA,Cash,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2
1476,2F71F9AF,CUS2409,Female,WA,Cash,ITM69722,SPC,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
1476,2F71F9AF,CUS2409,Female,WA,Cash,ITM93732,Devondale,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5
1477,A749E32F,CUS2гросс,Male,SA,Credit Card,ITM13754,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
1477,A749E32F,CUS2гросс,Male,SA,Credit Card,ITM26641,Coca-Cola,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
1477,A749E32F,CUS2гросс,Male,SA,Credit Card,ITM61269,Red Bull,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,5
1478,A0415177,CUS4193,Male,VIC,Debit Card,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1478,A0415177,CUS4193,Male,VIC,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
1478,A0415177,CUS4193,Male,VIC,Debit Card,ITM50710,Jalna,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,3
1478,A0415177,CUS4193,Male,VIC,Debit Card,ITM78671,Cadbury,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5
1478,A0415177,CUS4193,Male,VIC,Debit Card,ITM38892,Golden Circle,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3
1479,F1A126E0,CUS2821,Female,SA,Debit Card,ITM32607,Edgell,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
1479,F1A126E0,CUS2821,Female,SA,Debit Card,ITM13754,Nestle,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
1479,F1A126E0,CUS2821,Female,SA,Debit Card,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
1479,F1A126E0,CUS2821,Female,SA,Debit Card,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
1479,F1A126E0,CUS2821,Female,SA,Debit Card,ITM49021,Coles Bakery,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5
1480,0CFC1A16,CUS1463,Male,SA,Debit Card,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
1480,0CFC1A16,CUS1463,Male,SA,Debit Card,ITM25291,Coles Brand,250 g,Snacks,Chocolates,10.62,10.09,0.05,4,40.36,5
1480,0CFC1A16,CUS1463,Male,SA,Debit Card,ITM21419,A2 Milk,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5
1480,0CFC1A16,CUS1463,Male,SA,Debit Card,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
1480,0CFC1A16,CUS1463,Male,SA,Debit Card,ITM50843,Berri,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3
1481,0CFF7536,CUS6102,Female,SA,Cash,ITM14960,Paul's,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
1481,0CFF7536,CUS6102,Female,SA,Cash,ITM64156,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
1481,0CFF7536,CUS6102,Female,SA,Cash,ITM32500,Mainland,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
1481,0CFF7536,CUS6102,Female,SA,Cash,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
1481,0CFF7536,CUS6102,Female,SA,Cash,ITM48210,Schweppes,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
1482,DD24FC83,CUS9474,Male,QLD,Cash,ITM34814,Mainland,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
1482,DD24FC83,CUS9474,Male,QLD,Cash,ITM66308,TUC,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
1482,DD24FC83,CUS9474,Male,QLD,Cash,ITM69722,Heinz,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
1482,DD24FC83,CUS9474,Male,QLD,Cash,ITM34137,SPC,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
1483,6CA32A05,CUS9063,Male,VIC,Credit Card,ITM47678,Nestle,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
1483,6CA32A05,CUS9063,Male,VIC,Credit Card,ITM58614,Coles Bakery,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
1483,6CA32A05,CUS9063,Male,VIC,Credit Card,ITM49902,Bertocchi,750 g,Meat,Pork,6.32,6.0,0.05,1,6.0,5
1484,5402C585, CUS2341,Male,SA,Debit Card,ITM99586,V,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,4
